date,city,profil_cotier,densite_urbaine,region_climatique,temp_jour,humidity_jour,wind_speed_jour,precip_jour,temp_jour_lag1,humidity_jour_lag1,wind_speed_jour_lag1,precip_jour_lag1,temp_jour_lag3,humidity_jour_lag3,wind_speed_jour_lag3,precip_jour_lag3,temp_jour_lag7,humidity_jour_lag7,wind_speed_jour_lag7,precip_jour_lag7,mois,Weekend,jour_ferie,vacances_scolaires,ramadan,new_year,Indice d’inconfort,Indice de Vague de Chaleur,Indice de Vague de Froid ,Indice de Pluie Intense,Indice de Tempête,Indice de sécheresse,boissons_fraiches,snacks_sucré,snacks_salé,boissons_chaudes,produits anti_moustiques,produits_jardinage,ustensiles_jetables,creme_solaire,equipement_urgence,lait_et_boissons_laitières,produits_laitiers_frais,fromage,glaces_et_produits_froids,soins_hygiene,soins_hydratants,produits_charbon
2020-03-16,Manouba,Hors côtier,Grande métropole,Méditerranéenne,15,73,17,0,16,64,12,0,16,64,12,0,16,64,12,0,3,1,0,0,0,0,Confortable frais,0,0,0,0,1,108,63,66,116,15,30,38,33,30,70,68,57,41,66,35,20
2020-03-17,Manouba,Hors côtier,Grande métropole,Méditerranéenne,16,71,24,0,15,73,17,0,15,73,17,0,15,73,17,0,3,0,0,0,0,0,Confortable frais,0,0,0,0,1,73,56,57,109,12,14,17,38,35,78,71,52,43,67,38,24
2020-03-18,Manouba,Hors côtier,Grande métropole,Méditerranéenne,15,71,17,0,16,71,24,0,16,71,24,0,16,71,24,0,3,1,0,0,0,0,Confortable frais,0,0,0,0,1,97,64,61,107,19,34,29,31,30,79,73,60,45,75,27,19
2020-03-19,Manouba,Hors côtier,Grande métropole,Méditerranéenne,15,71,15,0,15,71,17,0,15,71,17,0,15,71,17,0,3,0,0,0,0,0,Confortable frais,0,0,0,0,1,82,49,62,101,20,20,14,41,24,81,73,56,43,72,33,20
2020-03-20,Manouba,Hors côtier,Grande métropole,Méditerranéenne,16,70,22,0,15,71,15,0,15,71,15,0,15,71,15,0,3,0,1,0,0,0,Confortable frais,0,0,0,0,1,97,46,60,95,19,24,27,36,30,88,76,64,44,74,39,19
2020-03-21,Manouba,Hors côtier,Grande métropole,Méditerranéenne,15,79,22,0,16,70,22,0,16,70,22,0,16,70,22,0,3,0,0,0,0,0,Confortable frais,0,0,0,0,1,88,56,63,112,21,13,16,37,23,75,64,51,46,73,40,26
2020-03-22,Manouba,Hors côtier,Grande métropole,Méditerranéenne,16,75,15,0,15,79,22,0,15,79,22,0,15,79,22,0,3,0,0,0,0,0,Confortable frais,0,0,0,0,1,75,53,63,111,24,18,18,37,30,77,59,56,46,73,31,18
2020-03-23,Manouba,Hors côtier,Grande métropole,Méditerranéenne,15,74,12,0,16,75,15,0,16,75,15,0,16,75,15,0,3,1,0,0,0,0,Confortable frais,0,0,0,0,1,94,62,70,99,19,34,28,32,26,76,74,54,45,71,30,23
2020-03-24,Manouba,Hors côtier,Grande métropole,Méditerranéenne,14,73,23,0,15,74,12,0,15,74,12,0,15,74,12,0,3,0,0,0,0,0,Confortable frais,0,0,0,0,1,61,64,53,98,18,10,14,17,26,80,61,54,42,79,40,22
2020-03-25,Manouba,Hors côtier,Grande métropole,Méditerranéenne,10,79,26,0,14,73,23,0,14,73,23,0,14,73,23,0,3,1,0,0,0,0,Frais à froid,0,0,0,0,1,70,73,62,97,16,15,17,21,29,79,65,64,40,73,40,22
2020-03-26,Manouba,Hors côtier,Grande métropole,Méditerranéenne,10,59,16,0,10,79,26,0,10,79,26,0,10,79,26,0,3,0,0,0,0,0,Frais à froid,0,0,0,0,1,63,63,43,87,16,12,10,21,35,84,63,58,41,70,28,24
2020-03-27,Manouba,Hors côtier,Grande métropole,Méditerranéenne,13,58,14,0,10,59,16,0,10,59,16,0,10,59,16,0,3,0,0,0,0,0,Confortable frais,0,0,0,0,1,76,66,52,87,15,18,18,17,23,76,65,59,40,64,31,21
2020-03-28,Manouba,Hors côtier,Grande métropole,Méditerranéenne,14,71,10,0,13,58,14,0,13,58,14,0,13,58,14,0,3,0,0,0,0,0,Confortable frais,0,0,0,0,1,68,67,57,86,23,18,14,18,24,72,75,68,48,75,32,21
2020-03-29,Manouba,Hors côtier,Grande métropole,Méditerranéenne,12,84,12,0,14,71,10,0,14,71,10,0,14,71,10,0,3,0,0,0,0,0,Frais à froid,0,0,0,0,1,70,69,47,95,23,14,12,21,26,90,68,51,50,75,25,21
2020-03-30,Manouba,Hors côtier,Grande métropole,Méditerranéenne,13,74,11,0,12,84,12,0,12,84,12,0,12,84,12,0,3,1,0,0,0,0,Confortable frais,0,0,0,0,1,86,80,62,106,25,31,28,18,24,90,64,58,47,73,28,22
2020-03-31,Manouba,Hors côtier,Grande métropole,Méditerranéenne,15,68,9,0,13,74,11,0,13,74,11,0,13,74,11,0,3,0,0,0,0,0,Confortable frais,0,0,0,0,1,75,50,50,101,22,19,20,28,19,72,59,58,37,75,31,20
2020-04-01,Manouba,Hors côtier,Grande métropole,Méditerranéenne,16,67,14,0,15,68,9,0,15,68,9,0,15,68,9,0,4,1,0,0,0,0,Confortable frais,0,0,0,0,1,92,62,56,94,22,41,66,33,18,71,59,62,37,76,30,20
2020-04-02,Manouba,Hors côtier,Grande métropole,Méditerranéenne,15,73,15,0,16,67,14,0,16,67,14,0,16,67,14,0,4,0,0,0,0,0,Confortable frais,0,0,0,0,1,74,64,63,94,22,15,30,33,26,77,65,56,43,71,34,22
2020-04-03,Manouba,Hors côtier,Grande métropole,Méditerranéenne,14,81,14,0,15,73,15,0,15,73,15,0,15,73,15,0,4,0,0,0,0,0,Confortable frais,0,0,0,0,1,64,67,57,109,24,13,26,18,24,82,66,58,43,81,23,23
2020-04-04,Manouba,Hors côtier,Grande métropole,Méditerranéenne,15,66,16,0,14,81,14,0,14,81,14,0,14,81,14,0,4,0,0,0,0,0,Confortable frais,0,0,0,0,1,76,49,58,90,20,20,29,30,27,82,66,61,35,74,24,19
2020-04-05,Manouba,Hors côtier,Grande métropole,Méditerranéenne,15,63,10,0,15,66,16,0,15,66,16,0,15,66,16,0,4,0,0,0,0,0,Confortable frais,0,0,0,0,1,90,50,51,104,20,24,34,33,29,73,61,66,41,75,31,23
2020-04-06,Manouba,Hors côtier,Grande métropole,Méditerranéenne,15,63,9,0,15,63,10,0,15,63,10,0,15,63,10,0,4,1,0,0,0,0,Confortable frais,0,0,0,0,1,102,55,51,77,20,43,65,25,23,75,61,59,39,74,25,27
2020-04-07,Manouba,Hors côtier,Grande métropole,Méditerranéenne,15,65,10,0,15,63,9,0,15,63,9,0,15,63,9,0,4,0,0,0,0,0,Confortable frais,0,0,0,0,1,69,50,51,100,24,21,32,32,29,77,70,57,37,71,32,23
2020-04-08,Manouba,Hors côtier,Grande métropole,Méditerranéenne,15,71,10,0,15,65,10,0,15,65,10,0,15,65,10,0,4,1,0,0,0,0,Confortable frais,0,0,0,0,1,89,63,69,108,21,39,53,36,28,68,75,60,47,81,33,21
2020-04-09,Manouba,Hors côtier,Grande métropole,Méditerranéenne,16,68,10,0,15,71,10,0,15,71,10,0,15,71,10,0,4,0,1,0,0,0,Confortable frais,0,0,0,0,1,85,47,58,94,26,33,44,36,28,84,63,52,37,72,30,18
2020-04-10,Manouba,Hors côtier,Grande métropole,Méditerranéenne,17,65,12,0,16,68,10,0,16,68,10,0,16,68,10,0,4,0,0,0,0,0,Confortable frais,0,0,0,0,1,77,49,49,115,29,24,35,40,19,70,68,62,42,76,30,21
2020-04-11,Manouba,Hors côtier,Grande métropole,Méditerranéenne,17,67,11,0,17,65,12,0,17,65,12,0,17,65,12,0,4,0,0,0,0,0,Confortable frais,0,0,0,0,1,78,49,51,100,28,25,36,33,24,74,58,59,36,85,31,23
2020-04-12,Manouba,Hors côtier,Grande métropole,Méditerranéenne,17,60,12,0,17,67,11,0,17,67,11,0,17,67,11,0,4,0,0,0,0,0,Confortable frais,0,0,0,0,1,92,55,52,107,24,24,27,36,27,74,64,52,43,63,32,26
2020-04-13,Manouba,Hors côtier,Grande métropole,Méditerranéenne,18,62,18,0,17,60,12,0,17,60,12,0,17,60,12,0,4,1,0,0,0,0,Confortable frais,0,0,0,0,1,106,52,50,96,25,33,81,36,27,78,64,61,40,61,29,23
2020-04-14,Manouba,Hors côtier,Grande métropole,Méditerranéenne,20,63,15,0,18,62,18,0,18,62,18,0,18,62,18,0,4,0,0,0,0,0,Confortable optimal,0,0,0,0,1,107,51,51,89,40,21,45,44,25,68,71,49,59,77,28,18
2020-04-15,Manouba,Hors côtier,Grande métropole,Méditerranéenne,19,71,14,0,20,63,15,0,20,63,15,0,20,63,15,0,4,1,0,0,0,0,Confortable optimal,0,0,0,0,1,108,64,60,103,33,43,62,33,26,77,70,59,40,73,28,20
2020-04-16,Manouba,Hors côtier,Grande métropole,Méditerranéenne,20,74,12,0,19,71,14,0,19,71,14,0,19,71,14,0,4,0,0,0,0,0,Confortable optimal,0,0,0,0,1,87,49,63,90,54,22,36,39,25,65,70,50,70,73,25,26
2020-04-17,Manouba,Hors côtier,Grande métropole,Méditerranéenne,21,70,12,0,20,74,12,0,20,74,12,0,20,74,12,0,4,0,0,0,0,0,Légèrement inconfortable,0,0,0,0,1,103,59,66,71,47,26,38,36,26,65,85,52,83,66,33,21
2020-04-18,Manouba,Hors côtier,Grande métropole,Méditerranéenne,22,69,11,0,21,70,12,0,21,70,12,0,21,70,12,0,4,0,0,0,0,0,Légèrement inconfortable,0,0,0,0,1,107,48,49,68,56,23,39,42,27,58,73,56,81,78,34,19
2020-04-19,Manouba,Hors côtier,Grande métropole,Méditerranéenne,22,62,14,0,22,69,11,0,22,69,11,0,22,69,11,0,4,0,0,0,0,0,Légèrement inconfortable,0,0,0,0,1,92,49,50,63,51,23,46,50,27,65,85,56,77,78,30,23
2020-04-20,Manouba,Hors côtier,Grande métropole,Méditerranéenne,20,71,19,0,22,62,14,0,22,62,14,0,22,62,14,0,4,1,0,0,0,0,Confortable optimal,0,0,0,0,1,95,65,54,77,36,32,68,41,30,73,74,46,84,80,31,17
2020-04-21,Manouba,Hors côtier,Grande métropole,Méditerranéenne,20,54,19,0,20,71,19,0,20,71,19,0,20,71,19,0,4,0,0,0,0,0,Confortable optimal,0,0,0,0,1,101,50,56,71,25,26,36,33,27,64,84,51,74,60,32,24
2020-04-22,Manouba,Hors côtier,Grande métropole,Méditerranéenne,17,67,14,0,20,54,19,0,20,54,19,0,20,54,19,0,4,1,0,0,0,0,Confortable frais,0,0,0,0,1,101,53,59,91,29,40,61,36,26,93,63,58,42,79,30,21
2020-04-23,Manouba,Hors côtier,Grande métropole,Méditerranéenne,18,67,14,0,17,67,14,0,17,67,14,0,17,67,14,0,4,0,0,0,1,0,Confortable frais,0,0,0,0,1,97,71,65,92,33,19,31,39,26,121,96,93,74,75,29,17
2020-04-24,Manouba,Hors côtier,Grande métropole,Méditerranéenne,18,68,9,0,18,67,14,0,18,67,14,0,18,67,14,0,4,0,0,0,1,0,Confortable frais,0,0,0,0,1,86,77,54,91,41,27,32,32,24,124,91,91,68,71,30,21
2020-04-25,Manouba,Hors côtier,Grande métropole,Méditerranéenne,20,67,11,0,18,68,9,0,18,68,9,0,18,68,9,0,4,0,0,0,1,0,Confortable optimal,0,0,0,0,1,98,75,64,99,45,26,38,41,22,102,115,86,115,75,27,25
2020-04-26,Manouba,Hors côtier,Grande métropole,Méditerranéenne,20,74,12,0,20,67,11,0,20,67,11,0,20,67,11,0,4,0,0,0,1,0,Confortable optimal,0,0,0,0,1,116,85,72,109,41,17,37,41,30,97,122,80,123,69,29,21
2020-04-27,Manouba,Hors côtier,Grande métropole,Méditerranéenne,20,70,10,0,20,74,12,0,20,74,12,0,20,74,12,0,4,1,0,0,1,0,Légèrement inconfortable,0,0,0,0,1,93,71,78,97,53,40,40,37,27,91,110,78,140,79,29,19
2020-04-28,Manouba,Hors côtier,Grande métropole,Méditerranéenne,21,66,12,0,20,70,10,0,20,70,10,0,20,70,10,0,4,0,0,0,1,0,Légèrement inconfortable,0,0,0,0,1,91,70,58,78,53,26,39,44,27,110,110,74,129,79,32,22
2020-04-29,Manouba,Hors côtier,Grande métropole,Méditerranéenne,19,68,16,0,21,66,12,0,21,66,12,0,21,66,12,0,4,1,0,0,1,0,Confortable optimal,0,0,0,0,1,92,71,54,104,31,39,47,41,35,119,88,88,67,76,24,23
2020-04-30,Manouba,Hors côtier,Grande métropole,Méditerranéenne,20,55,11,0,19,68,16,0,19,68,16,0,19,68,16,0,4,0,0,0,1,0,Confortable optimal,0,0,0,0,1,97,74,64,102,33,24,43,54,27,95,118,81,124,74,30,27
2020-05-01,Manouba,Hors côtier,Grande métropole,Méditerranéenne,22,50,12,0,20,55,11,0,20,55,11,0,20,55,11,0,5,0,1,0,1,0,Confortable optimal,0,0,0,0,1,97,70,64,112,41,39,81,42,28,119,111,82,129,64,31,21
2020-05-02,Manouba,Hors côtier,Grande métropole,Méditerranéenne,23,52,12,0,22,50,12,0,22,50,12,0,22,50,12,0,5,0,0,0,1,0,Légèrement inconfortable,0,0,0,0,1,103,73,59,103,49,26,88,45,27,106,105,76,135,61,32,17
2020-05-03,Manouba,Hors côtier,Grande métropole,Méditerranéenne,24,49,14,0,23,52,12,0,23,52,12,0,23,52,12,0,5,0,0,0,1,0,Légèrement inconfortable,0,0,0,0,1,99,85,59,115,38,29,72,51,28,102,111,74,140,63,28,22
2020-05-04,Manouba,Hors côtier,Grande métropole,Méditerranéenne,23,52,10,0,24,49,14,0,24,49,14,0,24,49,14,0,5,1,0,0,1,0,Légèrement inconfortable,0,0,0,0,1,90,79,55,96,46,46,78,46,27,97,105,83,129,68,29,28
2020-05-05,Manouba,Hors côtier,Grande métropole,Méditerranéenne,25,53,12,0,23,52,10,0,23,52,10,0,23,52,10,0,5,0,0,0,1,0,Inconfortable,0,0,0,0,1,94,62,66,97,55,28,58,52,24,98,115,94,124,71,33,22
2020-05-06,Manouba,Hors côtier,Grande métropole,Méditerranéenne,27,51,12,0,25,53,12,0,25,53,12,0,25,53,12,0,5,1,0,0,1,0,Inconfortable,0,0,0,0,1,113,71,69,94,58,43,89,57,26,95,111,82,135,78,28,24
2020-05-07,Manouba,Hors côtier,Grande métropole,Méditerranéenne,23,62,19,0,27,51,12,0,27,51,12,0,27,51,12,0,5,0,0,0,1,0,Légèrement inconfortable,0,0,0,0,1,110,71,67,97,30,21,69,46,30,105,100,83,121,74,28,24
2020-05-08,Manouba,Hors côtier,Grande métropole,Méditerranéenne,22,60,21,0,23,62,19,0,23,62,19,0,23,62,19,0,5,0,0,0,1,0,Légèrement inconfortable,0,0,0,0,1,98,68,61,80,36,15,67,46,31,111,107,71,128,63,37,23
2020-05-09,Manouba,Hors côtier,Grande métropole,Méditerranéenne,22,63,16,0,22,60,21,0,22,60,21,0,22,60,21,0,5,0,0,0,1,0,Légèrement inconfortable,0,0,0,0,1,110,75,63,81,42,25,88,44,25,107,110,81,121,74,32,23
2020-05-10,Manouba,Hors côtier,Grande métropole,Méditerranéenne,24,65,15,0,22,63,16,0,22,63,16,0,22,63,16,0,5,0,0,0,1,0,Inconfortable,0,0,0,0,1,108,81,57,111,47,28,103,48,23,109,98,79,146,76,28,27
2020-05-11,Manouba,Hors côtier,Grande métropole,Méditerranéenne,23,53,16,0,24,65,15,0,24,65,15,0,24,65,15,0,5,1,0,0,1,0,Légèrement inconfortable,0,0,0,0,1,105,76,52,106,40,40,77,50,32,102,106,90,137,65,30,24
2020-05-12,Manouba,Hors côtier,Grande métropole,Méditerranéenne,24,46,17,0,23,53,16,0,23,53,16,0,23,53,16,0,5,0,0,0,1,0,Légèrement inconfortable,0,0,0,0,1,120,78,56,106,45,25,87,56,36,95,104,79,120,56,30,24
2020-05-13,Manouba,Hors côtier,Grande métropole,Méditerranéenne,26,49,15,0,24,46,17,0,24,46,17,0,24,46,17,0,5,1,0,0,1,0,Inconfortable,0,0,0,0,1,90,54,73,108,49,41,58,61,25,104,123,92,143,72,32,26
2020-05-14,Manouba,Hors côtier,Grande métropole,Méditerranéenne,28,42,17,0,26,49,15,0,26,49,15,0,26,49,15,0,5,0,0,0,1,0,Inconfortable,0,0,0,0,1,99,69,75,101,46,20,87,60,34,107,114,71,126,74,32,17
2020-05-15,Manouba,Hors côtier,Grande métropole,Méditerranéenne,23,49,17,0,28,42,17,0,28,42,17,0,28,42,17,0,5,0,0,0,1,0,Confortable optimal,0,0,0,0,1,98,77,60,118,36,30,83,47,31,98,100,92,122,66,31,14
2020-05-16,Manouba,Hors côtier,Grande métropole,Méditerranéenne,25,54,13,0,23,49,17,0,23,49,17,0,23,49,17,0,5,0,0,0,1,0,Légèrement inconfortable,0,0,0,0,1,112,66,65,102,43,26,74,45,26,78,101,71,117,66,31,22
2020-05-17,Manouba,Hors côtier,Grande métropole,Méditerranéenne,23,62,21,0,25,54,13,0,25,54,13,0,25,54,13,0,5,0,0,0,1,0,Légèrement inconfortable,0,0,0,0,1,90,71,54,93,42,20,87,42,36,94,99,74,103,76,40,26
2020-05-18,Manouba,Hors côtier,Grande métropole,Méditerranéenne,22,60,24,0,23,62,21,0,23,62,21,0,23,62,21,0,5,1,0,0,1,0,Légèrement inconfortable,0,0,0,0,1,94,72,62,102,32,38,95,48,28,105,114,80,114,69,39,19
2020-05-19,Manouba,Hors côtier,Grande métropole,Méditerranéenne,21,53,16,0,22,60,24,0,22,60,24,0,22,60,24,0,5,0,0,0,1,0,Confortable optimal,0,0,0,0,1,79,73,58,108,37,25,93,46,29,109,109,71,144,61,33,22
2020-05-20,Manouba,Hors côtier,Grande métropole,Méditerranéenne,24,43,17,0,21,53,16,0,21,53,16,0,21,53,16,0,5,1,0,0,1,0,Légèrement inconfortable,0,0,0,0,1,100,74,57,97,38,42,64,54,31,87,104,81,115,69,24,19
2020-05-21,Manouba,Hors côtier,Grande métropole,Méditerranéenne,23,45,18,0,24,43,17,0,24,43,17,0,24,43,17,0,5,0,0,0,1,0,Confortable optimal,0,0,0,0,1,112,69,50,80,27,23,84,55,28,109,122,82,118,61,30,21
2020-05-22,Manouba,Hors côtier,Grande métropole,Méditerranéenne,23,50,14,0,23,45,18,0,23,45,18,0,23,45,18,0,5,0,0,0,1,0,Légèrement inconfortable,0,0,0,0,1,103,78,59,105,42,20,81,52,29,106,108,77,114,71,30,23
2020-05-23,Manouba,Hors côtier,Grande métropole,Méditerranéenne,22,55,12,0,23,50,14,0,23,50,14,0,23,50,14,0,5,0,0,0,1,0,Légèrement inconfortable,0,0,0,0,1,100,68,63,111,46,24,80,52,28,94,95,84,142,58,27,22
2020-05-24,Manouba,Hors côtier,Grande métropole,Méditerranéenne,24,47,12,0,22,55,12,0,22,55,12,0,22,55,12,0,5,0,1,0,0,0,Légèrement inconfortable,0,0,0,0,1,86,47,48,70,41,32,81,55,30,71,76,53,64,60,30,19
2020-05-25,Manouba,Hors côtier,Grande métropole,Méditerranéenne,23,50,13,0,24,47,12,0,24,47,12,0,24,47,12,0,5,1,1,0,0,0,Légèrement inconfortable,0,0,0,0,1,97,58,62,83,50,42,77,44,24,84,84,53,86,74,31,23
2020-05-26,Manouba,Hors côtier,Grande métropole,Méditerranéenne,23,57,15,0,23,50,13,0,23,50,13,0,23,50,13,0,5,0,1,0,0,0,Légèrement inconfortable,0,0,0,0,1,103,53,51,75,54,35,82,52,26,69,68,57,75,68,32,22
2020-05-27,Manouba,Hors côtier,Grande métropole,Méditerranéenne,22,55,17,0,23,57,15,0,23,57,15,0,23,57,15,0,5,1,0,0,0,0,Légèrement inconfortable,0,0,0,0,1,96,51,60,86,36,43,80,44,27,69,82,55,60,74,26,20
2020-05-28,Manouba,Hors côtier,Grande métropole,Méditerranéenne,21,52,13,0,22,55,17,0,22,55,17,0,22,55,17,0,5,0,0,0,0,0,Confortable optimal,0,0,0,0,1,103,53,48,82,34,27,82,44,25,67,68,55,75,69,33,22
2020-05-29,Manouba,Hors côtier,Grande métropole,Méditerranéenne,23,54,15,0,21,52,13,0,21,52,13,0,21,52,13,0,5,0,0,0,0,0,Légèrement inconfortable,0,0,0,0,1,102,55,50,87,42,25,77,49,25,63,80,48,77,67,35,22
2020-05-30,Manouba,Hors côtier,Grande métropole,Méditerranéenne,23,63,12,0,23,54,15,0,23,54,15,0,23,54,15,0,5,0,0,0,0,0,Légèrement inconfortable,0,0,0,0,1,101,49,45,73,49,26,58,48,25,69,71,49,69,71,26,23
2020-05-31,Manouba,Hors côtier,Grande métropole,Méditerranéenne,22,61,14,0,23,63,12,0,23,63,12,0,23,63,12,0,5,0,0,0,0,0,Légèrement inconfortable,0,0,0,0,1,104,48,52,69,47,23,81,50,21,67,77,48,70,77,25,24
2020-06-01,Manouba,Hors côtier,Grande métropole,Méditerranéenne,22,64,16,0,22,61,14,0,22,61,14,0,22,61,14,0,6,1,0,0,0,0,Légèrement inconfortable,0,0,0,0,1,97,49,50,70,52,38,80,47,30,61,75,51,73,86,29,38
2020-06-02,Manouba,Hors côtier,Grande métropole,Méditerranéenne,22,60,12,0,22,64,16,0,22,64,16,0,22,64,16,0,6,0,0,0,0,0,Légèrement inconfortable,0,0,0,0,1,110,49,48,60,48,24,77,49,26,72,77,57,65,85,24,29
2020-06-03,Manouba,Hors côtier,Grande métropole,Méditerranéenne,24,54,13,0,22,60,12,0,22,60,12,0,22,60,12,0,6,1,0,0,0,0,Légèrement inconfortable,0,0,0,0,1,95,49,55,87,58,48,99,54,25,67,60,54,64,76,31,45
