date,city,profil_cotier,densite_urbaine,region_climatique,temp_jour,humidity_jour,wind_speed_jour,precip_jour,temp_jour_lag1,humidity_jour_lag1,wind_speed_jour_lag1,precip_jour_lag1,temp_jour_lag3,humidity_jour_lag3,wind_speed_jour_lag3,precip_jour_lag3,temp_jour_lag7,humidity_jour_lag7,wind_speed_jour_lag7,precip_jour_lag7,mois,Weekend,jour_ferie,vacances_scolaires,ramadan,new_year,Indice d’inconfort,Indice de Vague de Chaleur,Indice de Vague de Froid ,Indice de Pluie Intense,Indice de Tempête,Indice de sécheresse,boissons_fraiches,snacks_sucré,snacks_salé,boissons_chaudes,produits anti_moustiques,produits_jardinage,ustensiles_jetables,creme_solaire,equipement_urgence,lait_et_boissons_laitières,produits_laitiers_frais,fromage,glaces_et_produits_froids,soins_hygiene,soins_hydratants,produits_charbon
2020-03-06,Jendouba,Intérieure,Petite ville,Semi-aride,17,55,15,0,16,55,11,0,16,55,11,0,16,55,11,0,3,1,0,0,0,0,Confortable frais,0,0,0,0,0,54,64,58,78,14,68,34,26,20,80,70,57,41,66,31,15
2020-03-07,Jendouba,Intérieure,Petite ville,Semi-aride,12,58,20,0,17,55,15,0,17,55,15,0,17,55,15,0,3,0,0,0,0,0,Frais à froid,0,0,0,0,0,39,57,46,98,8,26,11,15,21,76,68,58,38,63,32,17
2020-03-08,Jendouba,Intérieure,Petite ville,Semi-aride,12,58,18,0,12,58,20,0,12,58,20,0,12,58,20,0,3,0,0,0,0,0,Frais à froid,0,0,0,0,0,33,48,50,88,8,25,10,15,25,84,57,65,36,64,32,20
2020-03-09,Jendouba,Intérieure,Petite ville,Semi-aride,13,58,15,0,12,58,18,0,12,58,18,0,12,58,18,0,3,0,0,0,0,0,Confortable frais,0,0,0,0,0,33,60,45,98,8,33,10,16,21,78,69,64,46,72,32,16
2020-03-10,Jendouba,Intérieure,Petite ville,Semi-aride,12,65,22,0,13,58,15,0,13,58,15,0,13,58,15,0,3,0,0,0,0,0,Frais à froid,0,0,0,0,0,32,65,36,113,6,27,8,18,25,87,65,59,38,74,34,18
2020-03-11,Jendouba,Intérieure,Petite ville,Semi-aride,14,71,12,0,12,65,22,0,12,65,22,0,12,65,22,0,3,1,0,0,0,0,Confortable frais,0,0,0,0,0,42,70,53,102,11,52,20,14,19,70,73,51,47,75,33,18
2020-03-12,Jendouba,Intérieure,Petite ville,Semi-aride,15,65,8,0,14,71,12,0,14,71,12,0,14,71,12,0,3,0,0,0,0,0,Confortable frais,0,0,0,0,0,42,55,54,72,14,33,13,27,21,82,66,60,42,64,30,19
2020-03-13,Jendouba,Intérieure,Petite ville,Semi-aride,17,55,9,0,15,65,8,0,15,65,8,0,15,65,8,0,3,1,0,0,0,0,Confortable frais,0,0,0,0,0,58,58,58,77,17,76,29,25,22,75,67,63,42,61,34,15
2020-03-14,Jendouba,Intérieure,Petite ville,Semi-aride,17,58,12,0,17,55,9,0,17,55,9,0,17,55,9,0,3,0,0,0,0,0,Confortable frais,0,0,0,0,1,41,45,53,76,12,44,19,31,18,88,67,58,39,59,29,17
2020-03-15,Jendouba,Intérieure,Petite ville,Semi-aride,16,64,12,0,17,58,12,0,17,58,12,0,17,58,12,0,3,0,0,0,0,0,Confortable frais,0,0,0,0,1,42,52,55,80,16,42,16,26,19,75,67,61,37,73,31,13
2020-03-16,Jendouba,Intérieure,Petite ville,Semi-aride,15,73,17,0,16,64,12,0,16,64,12,0,16,64,12,0,3,0,0,0,0,0,Confortable frais,0,0,0,0,1,36,59,61,75,11,34,15,23,23,79,72,61,42,82,27,16
2020-03-17,Jendouba,Intérieure,Petite ville,Semi-aride,16,71,24,0,15,73,17,0,15,73,17,0,15,73,17,0,3,0,0,0,0,0,Confortable frais,0,0,0,0,1,40,53,60,79,11,31,11,28,19,84,68,65,41,82,40,16
2020-03-18,Jendouba,Intérieure,Petite ville,Semi-aride,15,71,17,0,16,71,24,0,16,71,24,0,16,71,24,0,3,1,0,0,0,0,Confortable frais,0,0,0,0,1,41,58,71,70,12,57,31,24,21,67,65,58,42,74,22,17
2020-03-19,Jendouba,Intérieure,Petite ville,Semi-aride,15,71,15,0,15,71,17,0,15,71,17,0,15,71,17,0,3,0,0,0,0,0,Confortable frais,0,0,0,0,1,34,62,52,80,12,35,16,23,20,75,73,49,38,82,29,22
2020-03-20,Jendouba,Intérieure,Petite ville,Semi-aride,16,70,22,0,15,71,15,0,15,71,15,0,15,71,15,0,3,1,1,0,0,0,Confortable frais,0,0,0,0,1,56,69,62,102,10,56,31,27,21,85,67,62,51,77,33,20
2020-03-21,Jendouba,Intérieure,Petite ville,Semi-aride,15,79,22,0,16,70,22,0,16,70,22,0,16,70,22,0,3,0,0,0,0,0,Confortable frais,0,0,0,0,1,34,49,53,83,9,22,12,25,21,81,63,60,41,80,35,17
2020-03-22,Jendouba,Intérieure,Petite ville,Semi-aride,16,75,15,0,15,79,22,0,15,79,22,0,15,79,22,0,3,0,0,0,0,0,Confortable frais,0,0,0,0,1,35,56,54,88,13,38,15,25,17,76,64,64,45,80,29,18
2020-03-23,Jendouba,Intérieure,Petite ville,Semi-aride,15,74,12,0,16,75,15,0,16,75,15,0,16,75,15,0,3,0,0,0,0,0,Confortable frais,0,0,0,0,1,38,60,65,65,14,36,11,26,17,69,60,59,42,73,34,15
2020-03-24,Jendouba,Intérieure,Petite ville,Semi-aride,14,73,23,0,15,74,12,0,15,74,12,0,15,74,12,0,3,0,0,0,0,0,Confortable frais,0,0,0,0,1,38,75,53,109,8,26,11,16,27,78,70,59,44,76,42,15
2020-03-25,Jendouba,Intérieure,Petite ville,Semi-aride,10,79,26,0,14,73,23,0,14,73,23,0,14,73,23,0,3,1,0,0,0,0,Frais à froid,0,0,0,0,1,38,81,59,97,8,26,13,14,23,74,74,57,44,76,42,21
2020-03-26,Jendouba,Intérieure,Petite ville,Semi-aride,10,59,16,0,10,79,26,0,10,79,26,0,10,79,26,0,3,0,0,0,0,0,Frais à froid,0,0,0,0,1,30,62,46,94,9,29,8,17,23,81,63,60,42,64,25,20
2020-03-27,Jendouba,Intérieure,Petite ville,Semi-aride,13,58,14,0,10,59,16,0,10,59,16,0,10,59,16,0,3,1,0,0,0,0,Confortable frais,0,0,0,0,1,46,70,52,96,9,61,21,15,20,80,55,57,39,68,30,17
2020-03-28,Jendouba,Intérieure,Petite ville,Semi-aride,14,71,10,0,13,58,14,0,13,58,14,0,13,58,14,0,3,0,0,0,0,0,Confortable frais,0,0,0,0,1,35,64,58,85,12,35,14,13,20,63,75,64,44,68,32,17
2020-03-29,Jendouba,Intérieure,Petite ville,Semi-aride,12,84,12,0,14,71,10,0,14,71,10,0,14,71,10,0,3,0,0,0,0,0,Frais à froid,0,0,0,0,1,28,75,43,91,16,24,11,16,23,77,54,53,45,83,25,19
2020-03-30,Jendouba,Intérieure,Petite ville,Semi-aride,13,74,11,0,12,84,12,0,12,84,12,0,12,84,12,0,3,0,0,0,0,0,Confortable frais,0,0,0,0,1,38,67,57,93,13,32,10,15,19,76,65,55,38,75,30,19
2020-03-31,Jendouba,Intérieure,Petite ville,Semi-aride,15,68,9,0,13,74,11,0,13,74,11,0,13,74,11,0,3,0,0,0,0,0,Confortable frais,0,0,0,0,1,36,50,47,66,13,43,18,24,19,77,62,53,43,71,33,19
2020-04-01,Jendouba,Intérieure,Petite ville,Semi-aride,16,67,14,0,15,68,9,0,15,68,9,0,15,68,9,0,4,1,0,0,0,0,Confortable frais,0,0,0,0,1,53,54,62,83,15,68,39,29,20,75,68,59,35,69,27,20
2020-04-02,Jendouba,Intérieure,Petite ville,Semi-aride,15,73,15,0,16,67,14,0,16,67,14,0,16,67,14,0,4,0,0,0,0,0,Confortable frais,0,0,0,0,1,42,59,55,67,14,33,22,30,20,89,61,60,42,70,28,20
2020-04-03,Jendouba,Intérieure,Petite ville,Semi-aride,14,81,14,0,15,73,15,0,15,73,15,0,15,73,15,0,4,1,0,0,0,0,Confortable frais,0,0,0,0,1,47,87,58,76,13,46,37,15,17,75,64,53,45,92,26,16
2020-04-04,Jendouba,Intérieure,Petite ville,Semi-aride,15,66,16,0,14,81,14,0,14,81,14,0,14,81,14,0,4,0,0,0,0,0,Confortable frais,0,0,0,0,1,37,54,45,91,11,38,25,26,23,83,62,58,36,69,27,15
2020-04-05,Jendouba,Intérieure,Petite ville,Semi-aride,15,63,10,0,15,66,16,0,15,66,16,0,15,66,16,0,4,0,0,0,0,0,Confortable frais,0,0,0,0,1,38,55,54,96,10,35,25,26,18,77,65,52,43,70,30,17
2020-04-06,Jendouba,Intérieure,Petite ville,Semi-aride,15,63,9,0,15,63,10,0,15,63,10,0,15,63,10,0,4,0,0,0,0,0,Confortable frais,0,0,0,0,1,37,53,51,84,12,37,22,21,18,74,52,62,36,70,26,17
2020-04-07,Jendouba,Intérieure,Petite ville,Semi-aride,15,65,10,0,15,63,9,0,15,63,9,0,15,63,9,0,4,0,0,0,0,0,Confortable frais,0,0,0,0,1,37,52,46,82,12,44,22,20,17,78,59,46,39,73,34,17
2020-04-08,Jendouba,Intérieure,Petite ville,Semi-aride,15,71,10,0,15,65,10,0,15,65,10,0,15,65,10,0,4,1,0,0,0,0,Confortable frais,0,0,0,0,1,52,58,69,67,11,71,33,23,20,73,72,55,46,73,32,18
2020-04-09,Jendouba,Intérieure,Petite ville,Semi-aride,16,68,10,0,15,71,10,0,15,71,10,0,15,71,10,0,4,0,1,0,0,0,Confortable frais,0,0,0,0,1,41,50,51,82,14,67,37,24,20,70,71,58,42,67,33,18
2020-04-10,Jendouba,Intérieure,Petite ville,Semi-aride,17,65,12,0,16,68,10,0,16,68,10,0,16,68,10,0,4,1,0,0,0,0,Confortable frais,0,0,0,0,1,50,51,58,67,16,90,42,29,24,73,59,61,43,80,28,18
2020-04-11,Jendouba,Intérieure,Petite ville,Semi-aride,17,67,11,0,17,65,12,0,17,65,12,0,17,65,12,0,4,0,0,0,0,0,Confortable frais,0,0,0,0,1,46,42,46,73,16,42,23,31,23,93,67,63,41,72,30,17
2020-04-12,Jendouba,Intérieure,Petite ville,Semi-aride,17,60,12,0,17,67,11,0,17,67,11,0,17,67,11,0,4,0,0,0,0,0,Confortable frais,0,0,0,0,1,43,48,47,58,16,47,30,23,22,75,71,57,37,68,29,21
2020-04-13,Jendouba,Intérieure,Petite ville,Semi-aride,18,62,18,0,17,60,12,0,17,60,12,0,17,60,12,0,4,0,0,0,0,0,Confortable frais,0,0,0,0,1,48,56,52,86,14,37,27,26,19,90,68,62,38,69,24,17
2020-04-14,Jendouba,Intérieure,Petite ville,Semi-aride,20,63,15,0,18,62,18,0,18,62,18,0,18,62,18,0,4,0,0,0,0,0,Confortable optimal,0,0,0,0,1,52,48,42,57,25,40,32,32,21,67,80,56,76,81,31,18
2020-04-15,Jendouba,Intérieure,Petite ville,Semi-aride,19,71,14,0,20,63,15,0,20,63,15,0,20,63,15,0,4,1,0,0,0,0,Confortable optimal,0,0,0,0,1,52,66,68,74,23,71,51,36,22,82,68,54,49,78,30,18
2020-04-16,Jendouba,Intérieure,Petite ville,Semi-aride,20,74,12,0,19,71,14,0,19,71,14,0,19,71,14,0,4,0,0,0,0,0,Confortable optimal,0,0,0,0,1,50,53,61,65,31,39,27,32,20,65,87,43,75,80,36,17
2020-04-17,Jendouba,Intérieure,Petite ville,Semi-aride,21,70,12,0,20,74,12,0,20,74,12,0,20,74,12,0,4,1,0,0,0,0,Légèrement inconfortable,0,0,0,0,1,67,57,65,55,31,88,55,36,21,67,63,51,77,67,34,20
2020-04-18,Jendouba,Intérieure,Petite ville,Semi-aride,22,69,11,0,21,70,12,0,21,70,12,0,21,70,12,0,4,0,0,0,0,0,Légèrement inconfortable,0,0,0,0,1,52,51,46,54,37,42,35,36,19,65,69,51,74,70,30,15
2020-04-19,Jendouba,Intérieure,Petite ville,Semi-aride,22,62,14,0,22,69,11,0,22,69,11,0,22,69,11,0,4,0,0,0,0,0,Légèrement inconfortable,0,0,0,0,1,55,46,51,57,30,42,35,32,20,64,74,54,65,80,34,19
2020-04-20,Jendouba,Intérieure,Petite ville,Semi-aride,20,71,19,0,22,62,14,0,22,62,14,0,22,62,14,0,4,0,0,0,0,0,Confortable optimal,0,0,0,0,1,55,51,70,54,15,36,27,31,26,69,85,53,85,72,24,19
2020-04-21,Jendouba,Intérieure,Petite ville,Semi-aride,20,54,19,0,20,71,19,0,20,71,19,0,20,71,19,0,4,0,0,0,0,0,Confortable optimal,0,0,0,0,1,51,50,53,69,12,43,36,29,22,65,67,56,70,70,30,20
2020-04-22,Jendouba,Intérieure,Petite ville,Semi-aride,17,67,14,0,20,54,19,0,20,54,19,0,20,54,19,0,4,1,0,0,0,0,Confortable frais,0,0,0,0,1,57,60,56,75,18,72,33,32,22,77,65,58,41,77,32,19
2020-04-23,Jendouba,Intérieure,Petite ville,Semi-aride,18,67,14,0,17,67,14,0,17,67,14,0,17,67,14,0,4,0,0,0,1,0,Confortable frais,0,0,0,0,1,83,66,58,93,22,40,31,26,21,109,100,77,75,64,30,17
2020-04-24,Jendouba,Intérieure,Petite ville,Semi-aride,18,68,9,0,18,67,14,0,18,67,14,0,18,67,14,0,4,1,0,0,1,0,Confortable frais,0,0,0,0,1,80,75,65,98,22,88,28,24,22,123,93,91,70,72,29,21
2020-04-25,Jendouba,Intérieure,Petite ville,Semi-aride,20,67,11,0,18,68,9,0,18,68,9,0,18,68,9,0,4,0,0,0,1,0,Confortable optimal,0,0,0,0,1,95,61,58,103,28,47,35,29,22,100,108,81,127,66,28,18
2020-04-26,Jendouba,Intérieure,Petite ville,Semi-aride,20,74,12,0,20,67,11,0,20,67,11,0,20,67,11,0,4,0,0,0,1,0,Confortable optimal,0,0,0,0,1,85,88,61,108,29,40,32,29,20,110,122,80,143,73,28,16
2020-04-27,Jendouba,Intérieure,Petite ville,Semi-aride,20,70,10,0,20,74,12,0,20,74,12,0,20,74,12,0,4,0,0,0,1,0,Légèrement inconfortable,0,0,0,0,1,103,77,77,90,28,45,25,36,20,97,111,75,132,68,29,21
2020-04-28,Jendouba,Intérieure,Petite ville,Semi-aride,21,66,12,0,20,70,10,0,20,70,10,0,20,70,10,0,4,0,0,0,1,0,Légèrement inconfortable,0,0,0,0,1,81,79,64,100,25,51,34,37,23,101,107,88,133,76,30,17
2020-04-29,Jendouba,Intérieure,Petite ville,Semi-aride,19,68,16,0,21,66,12,0,21,66,12,0,21,66,12,0,4,1,0,0,1,0,Confortable optimal,0,0,0,0,1,73,71,66,102,21,67,26,29,20,118,92,95,78,71,22,20
2020-04-30,Jendouba,Intérieure,Petite ville,Semi-aride,20,55,11,0,19,68,16,0,19,68,16,0,19,68,16,0,4,0,0,0,1,0,Confortable optimal,0,0,0,0,1,99,77,68,98,20,47,36,36,22,106,113,84,127,62,35,17
2020-05-01,Jendouba,Intérieure,Petite ville,Semi-aride,22,50,12,0,20,55,11,0,20,55,11,0,20,55,11,0,5,1,1,0,1,0,Confortable optimal,0,0,0,0,1,97,59,67,59,22,93,70,35,17,65,76,59,100,66,27,15
2020-05-02,Jendouba,Intérieure,Petite ville,Semi-aride,23,52,12,0,22,50,12,0,22,50,12,0,22,50,12,0,5,0,0,0,1,0,Légèrement inconfortable,0,0,0,0,1,105,75,74,102,28,56,84,34,19,102,122,90,116,68,29,15
2020-05-03,Jendouba,Intérieure,Petite ville,Semi-aride,24,49,14,0,23,52,12,0,23,52,12,0,23,52,12,0,5,0,0,0,1,0,Légèrement inconfortable,0,0,0,0,1,100,74,55,109,28,42,85,37,18,98,103,84,122,58,35,15
2020-05-04,Jendouba,Intérieure,Petite ville,Semi-aride,23,52,10,0,24,49,14,0,24,49,14,0,24,49,14,0,5,0,0,0,1,0,Légèrement inconfortable,0,0,0,0,1,99,76,57,101,27,52,89,32,18,108,105,85,113,60,33,22
2020-05-05,Jendouba,Intérieure,Petite ville,Semi-aride,25,53,12,0,23,52,10,0,23,52,10,0,23,52,10,0,5,0,0,0,1,0,Inconfortable,0,0,0,0,1,91,73,74,87,28,47,96,33,22,93,95,82,144,74,31,17
2020-05-06,Jendouba,Intérieure,Petite ville,Semi-aride,27,51,12,0,25,53,12,0,25,53,12,0,25,53,12,0,5,1,0,0,1,0,Inconfortable,0,0,0,0,1,103,68,87,91,36,110,72,44,18,86,111,75,128,76,25,21
2020-05-07,Jendouba,Intérieure,Petite ville,Semi-aride,23,62,19,0,27,51,12,0,27,51,12,0,27,51,12,0,5,0,0,0,1,0,Légèrement inconfortable,0,0,0,0,1,100,68,56,107,25,42,80,42,24,109,117,87,131,80,34,18
2020-05-08,Jendouba,Intérieure,Petite ville,Semi-aride,22,60,21,0,23,62,19,0,23,62,19,0,23,62,19,0,5,1,0,0,1,0,Légèrement inconfortable,0,0,0,0,1,101,64,62,99,21,72,86,32,22,95,104,66,87,64,42,16
2020-05-09,Jendouba,Intérieure,Petite ville,Semi-aride,22,63,16,0,22,60,21,0,22,60,21,0,22,60,21,0,5,0,0,0,1,0,Légèrement inconfortable,0,0,0,0,1,102,77,64,89,24,39,77,35,27,96,102,82,131,75,29,19
2020-05-10,Jendouba,Intérieure,Petite ville,Semi-aride,24,65,15,0,22,63,16,0,22,63,16,0,22,63,16,0,5,0,0,0,1,0,Inconfortable,0,0,0,0,1,89,83,52,90,32,47,91,37,17,83,118,83,118,67,29,20
2020-05-11,Jendouba,Intérieure,Petite ville,Semi-aride,23,53,16,0,24,65,15,0,24,65,15,0,24,65,15,0,5,0,0,0,1,0,Légèrement inconfortable,0,0,0,0,1,98,72,57,118,21,34,78,37,23,98,101,88,140,67,31,19
2020-05-12,Jendouba,Intérieure,Petite ville,Semi-aride,24,46,17,0,23,53,16,0,23,53,16,0,23,53,16,0,5,0,0,0,1,0,Légèrement inconfortable,0,0,0,0,1,95,75,58,102,23,51,97,37,26,96,106,73,138,69,30,17
2020-05-13,Jendouba,Intérieure,Petite ville,Semi-aride,26,49,15,0,24,46,17,0,24,46,17,0,24,46,17,0,5,1,0,0,1,0,Inconfortable,0,0,0,0,1,108,61,79,83,30,83,72,46,22,110,106,90,119,76,29,19
2020-05-14,Jendouba,Intérieure,Petite ville,Semi-aride,28,42,17,0,26,49,15,0,26,49,15,0,26,49,15,0,5,0,0,0,1,0,Inconfortable,0,0,0,0,1,102,64,74,97,27,38,89,43,23,96,116,79,131,82,28,15
2020-05-15,Jendouba,Intérieure,Petite ville,Semi-aride,23,49,17,0,28,42,17,0,28,42,17,0,28,42,17,0,5,1,0,0,1,0,Confortable optimal,0,0,0,0,1,93,69,65,100,19,67,79,38,21,90,118,82,125,72,27,19
2020-05-16,Jendouba,Intérieure,Petite ville,Semi-aride,25,54,13,0,23,49,17,0,23,49,17,0,23,49,17,0,5,0,0,0,1,0,Légèrement inconfortable,0,0,0,0,1,96,58,70,94,32,46,88,39,19,112,99,71,111,59,35,17
2020-05-17,Jendouba,Intérieure,Petite ville,Semi-aride,23,62,21,0,25,54,13,0,25,54,13,0,25,54,13,0,5,0,0,0,1,0,Légèrement inconfortable,0,0,0,0,1,104,63,55,92,24,43,82,35,22,117,126,76,129,76,34,17
2020-05-18,Jendouba,Intérieure,Petite ville,Semi-aride,22,60,24,0,23,62,21,0,23,62,21,0,23,62,21,0,5,0,0,0,1,0,Légèrement inconfortable,0,0,0,0,1,87,72,60,96,17,37,81,39,23,105,132,91,115,62,35,17
2020-05-19,Jendouba,Intérieure,Petite ville,Semi-aride,21,53,16,0,22,60,24,0,22,60,24,0,22,60,24,0,5,0,0,0,1,0,Confortable optimal,0,0,0,0,1,106,88,54,99,24,36,78,34,23,107,109,76,123,79,32,19
2020-05-20,Jendouba,Intérieure,Petite ville,Semi-aride,24,43,17,0,21,53,16,0,21,53,16,0,21,53,16,0,5,1,0,0,1,0,Légèrement inconfortable,0,0,0,0,1,97,80,59,107,18,91,86,41,27,94,122,86,116,69,34,15
2020-05-21,Jendouba,Intérieure,Petite ville,Semi-aride,23,45,18,0,24,43,17,0,24,43,17,0,24,43,17,0,5,0,0,0,1,0,Confortable optimal,0,0,0,0,1,99,66,46,94,22,37,59,40,20,111,136,89,136,77,27,18
2020-05-22,Jendouba,Intérieure,Petite ville,Semi-aride,23,50,14,0,23,45,18,0,23,45,18,0,23,45,18,0,5,1,0,0,1,0,Légèrement inconfortable,0,0,0,0,1,103,71,61,110,26,80,86,33,20,108,122,71,109,70,29,19
2020-05-23,Jendouba,Intérieure,Petite ville,Semi-aride,22,55,12,0,23,50,14,0,23,50,14,0,23,50,14,0,5,0,0,0,1,0,Légèrement inconfortable,0,0,0,0,1,92,75,56,116,27,46,75,35,17,104,93,82,145,73,30,15
2020-05-24,Jendouba,Intérieure,Petite ville,Semi-aride,24,47,12,0,22,55,12,0,22,55,12,0,22,55,12,0,5,0,1,0,0,0,Légèrement inconfortable,0,0,0,0,1,69,50,46,46,30,73,94,41,22,70,71,49,72,64,30,18
2020-05-25,Jendouba,Intérieure,Petite ville,Semi-aride,23,50,13,0,24,47,12,0,24,47,12,0,24,47,12,0,5,0,1,0,0,0,Légèrement inconfortable,0,0,0,0,1,64,47,49,58,25,72,92,36,21,67,68,59,74,68,27,20
2020-05-26,Jendouba,Intérieure,Petite ville,Semi-aride,23,57,15,0,23,50,13,0,23,50,13,0,23,50,13,0,5,0,1,0,0,0,Légèrement inconfortable,0,0,0,0,1,67,55,52,49,26,63,82,34,17,74,67,55,76,67,33,18
2020-05-27,Jendouba,Intérieure,Petite ville,Semi-aride,22,55,17,0,23,57,15,0,23,57,15,0,23,57,15,0,5,1,0,0,0,0,Légèrement inconfortable,0,0,0,0,1,78,54,53,53,22,57,80,41,20,68,75,53,75,62,30,18
2020-05-28,Jendouba,Intérieure,Petite ville,Semi-aride,21,52,13,0,22,55,17,0,22,55,17,0,22,55,17,0,5,0,0,0,0,0,Confortable optimal,0,0,0,0,1,50,53,44,62,19,47,64,33,19,68,75,54,76,64,34,16
2020-05-29,Jendouba,Intérieure,Petite ville,Semi-aride,23,54,15,0,21,52,13,0,21,52,13,0,21,52,13,0,5,1,0,0,0,0,Légèrement inconfortable,0,0,0,0,1,70,56,56,58,30,90,67,37,22,65,69,51,71,68,31,19
2020-05-30,Jendouba,Intérieure,Petite ville,Semi-aride,23,63,12,0,23,54,15,0,23,54,15,0,23,54,15,0,5,0,0,0,0,0,Légèrement inconfortable,0,0,0,0,1,62,45,47,52,31,44,55,32,21,55,77,54,61,71,34,16
2020-05-31,Jendouba,Intérieure,Petite ville,Semi-aride,22,61,14,0,23,63,12,0,23,63,12,0,23,63,12,0,5,0,0,0,0,0,Légèrement inconfortable,0,0,0,0,1,56,44,52,57,27,38,84,33,19,72,83,52,74,77,22,18
2020-06-01,Jendouba,Intérieure,Petite ville,Semi-aride,22,64,16,0,22,61,14,0,22,61,14,0,22,61,14,0,6,0,0,0,0,0,Légèrement inconfortable,0,0,0,0,1,56,54,51,55,27,48,67,29,27,69,72,54,71,87,35,25
2020-06-02,Jendouba,Intérieure,Petite ville,Semi-aride,22,60,12,0,22,64,16,0,22,64,16,0,22,64,16,0,6,0,0,0,0,0,Légèrement inconfortable,0,0,0,0,1,57,48,53,55,26,47,83,40,21,68,69,46,69,79,33,24
2020-06-03,Jendouba,Intérieure,Petite ville,Semi-aride,24,54,13,0,22,60,12,0,22,60,12,0,22,60,12,0,6,1,0,0,0,0,Légèrement inconfortable,0,0,0,0,1,74,54,53,46,31,87,71,39,20,67,63,51,79,89,30,31
2020-06-04,Jendouba,Intérieure,Petite ville,Semi-aride,27,48,16,0,24,54,13,0,24,54,13,0,24,54,13,0,6,0,0,0,0,0,Inconfortable,0,0,0,0,1,61,49,61,47,34,43,74,51,21,70,77,51,78,110,30,23
2020-06-05,Jendouba,Intérieure,Petite ville,Semi-aride,25,50,20,0,27,48,16,0,27,48,16,0,27,48,16,0,6,1,0,0,0,0,Légèrement inconfortable,0,0,0,0,1,61,47,65,47,20,76,73,40,26,75,64,58,65,76,28,36
2020-06-06,Jendouba,Intérieure,Petite ville,Semi-aride,25,46,13,0,25,50,20,0,25,50,20,0,25,50,20,0,6,0,0,0,0,0,Légèrement inconfortable,0,0,0,0,1,54,38,68,42,27,49,77,34,19,67,66,58,76,79,27,23
