date,city,profil_cotier,densite_urbaine,region_climatique,temp_jour,humidity_jour,wind_speed_jour,precip_jour,temp_jour_lag1,humidity_jour_lag1,wind_speed_jour_lag1,precip_jour_lag1,temp_jour_lag3,humidity_jour_lag3,wind_speed_jour_lag3,precip_jour_lag3,temp_jour_lag7,humidity_jour_lag7,wind_speed_jour_lag7,precip_jour_lag7,mois,Weekend,jour_ferie,vacances_scolaires,ramadan,new_year,Indice d’inconfort,Indice de Vague de Chaleur,Indice de Vague de Froid ,Indice de Pluie Intense,Indice de Tempête,Indice de sécheresse,boissons_fraiches,snacks_sucré,snacks_salé,boissons_chaudes,produits anti_moustiques,produits_jardinage,ustensiles_jetables,creme_solaire,equipement_urgence,lait_et_boissons_laitières,produits_laitiers_frais,fromage,glaces_et_produits_froids,soins_hygiene,soins_hydratants,produits_charbon
2020-03-05,Monastir,Côtière,Ville moyenne,Méditerranéenne,16,55,11,0,15,53,24,0,15,53,24,0,15,53,24,0,3,1,0,0,0,0,Confortable frais,0,0,0,0,0,86,61,44,88,19,53,69,31,18,73,59,57,46,67,27,31
2020-03-06,Monastir,Côtière,Ville moyenne,Méditerranéenne,17,55,15,0,16,55,11,0,16,55,11,0,16,55,11,0,3,0,0,0,0,0,Confortable frais,0,0,0,0,0,92,47,51,107,22,32,42,34,27,75,61,54,39,66,27,37
2020-03-07,Monastir,Côtière,Ville moyenne,Méditerranéenne,12,58,20,0,17,55,15,0,17,55,15,0,17,55,15,0,3,0,0,0,0,0,Frais à froid,0,0,0,0,0,66,68,42,115,13,17,23,18,29,86,62,65,40,56,29,33
2020-03-08,Monastir,Côtière,Ville moyenne,Méditerranéenne,12,58,18,0,12,58,20,0,12,58,20,0,12,58,20,0,3,0,0,0,0,0,Frais à froid,0,0,0,0,0,63,68,43,89,12,21,25,19,28,74,55,59,42,67,29,38
2020-03-09,Monastir,Côtière,Ville moyenne,Méditerranéenne,13,58,15,0,12,58,18,0,12,58,18,0,12,58,18,0,3,0,0,0,0,0,Confortable frais,0,0,0,0,0,64,59,45,100,16,25,30,19,25,77,71,62,38,64,36,28
2020-03-10,Monastir,Côtière,Ville moyenne,Méditerranéenne,12,65,22,0,13,58,15,0,13,58,15,0,13,58,15,0,3,1,0,0,0,0,Frais à froid,0,0,0,0,0,80,61,48,102,13,38,35,17,36,78,63,55,36,71,37,30
2020-03-11,Monastir,Côtière,Ville moyenne,Méditerranéenne,14,71,12,0,12,65,22,0,12,65,22,0,12,65,22,0,3,0,0,0,0,0,Confortable frais,0,0,0,0,0,70,70,48,102,20,26,26,19,21,67,76,54,47,69,33,31
2020-03-12,Monastir,Côtière,Ville moyenne,Méditerranéenne,15,65,8,0,14,71,12,0,14,71,12,0,14,71,12,0,3,1,0,0,0,0,Confortable frais,0,0,0,0,0,90,47,55,75,20,59,57,30,26,75,68,61,36,80,25,33
2020-03-13,Monastir,Côtière,Ville moyenne,Méditerranéenne,17,55,9,0,15,65,8,0,15,65,8,0,15,65,8,0,3,0,0,0,0,0,Confortable frais,0,0,0,0,0,77,53,45,91,24,33,34,34,22,86,63,56,40,74,28,34
2020-03-14,Monastir,Côtière,Ville moyenne,Méditerranéenne,17,58,12,0,17,55,9,0,17,55,9,0,17,55,9,0,3,0,0,0,0,0,Confortable frais,0,0,0,0,1,73,54,51,78,23,32,34,33,24,70,56,59,36,66,30,26
2020-03-15,Monastir,Côtière,Ville moyenne,Méditerranéenne,16,64,12,0,17,58,12,0,17,58,12,0,17,58,12,0,3,0,0,0,0,0,Confortable frais,0,0,0,0,1,76,56,53,94,25,32,34,31,23,81,66,56,39,80,31,34
2020-03-16,Monastir,Côtière,Ville moyenne,Méditerranéenne,15,73,17,0,16,64,12,0,16,64,12,0,16,64,12,0,3,0,0,0,0,0,Confortable frais,0,0,0,0,1,74,52,63,105,17,23,29,32,27,72,69,56,46,78,29,30
2020-03-17,Monastir,Côtière,Ville moyenne,Méditerranéenne,16,71,24,0,15,73,17,0,15,73,17,0,15,73,17,0,3,1,0,0,0,0,Confortable frais,0,0,0,0,1,99,61,57,97,16,40,52,34,29,82,65,54,46,80,45,26
2020-03-18,Monastir,Côtière,Ville moyenne,Méditerranéenne,15,71,17,0,16,71,24,0,16,71,24,0,16,71,24,0,3,0,0,0,0,0,Confortable frais,0,0,0,0,1,62,54,62,70,15,26,32,27,29,79,65,57,50,77,30,24
2020-03-19,Monastir,Côtière,Ville moyenne,Méditerranéenne,15,71,15,0,15,71,17,0,15,71,17,0,15,71,17,0,3,1,0,0,0,0,Confortable frais,0,0,0,0,1,102,63,63,103,20,42,49,29,24,82,54,63,49,71,32,26
2020-03-20,Monastir,Côtière,Ville moyenne,Méditerranéenne,16,70,22,0,15,71,15,0,15,71,15,0,15,71,15,0,3,0,1,0,0,0,Confortable frais,0,0,0,0,1,92,50,59,94,18,38,41,28,34,70,66,54,47,75,40,26
2020-03-21,Monastir,Côtière,Ville moyenne,Méditerranéenne,15,79,22,0,16,70,22,0,16,70,22,0,16,70,22,0,3,0,0,0,0,0,Confortable frais,0,0,0,0,1,62,48,52,92,18,21,22,32,27,78,60,50,44,72,41,30
2020-03-22,Monastir,Côtière,Ville moyenne,Méditerranéenne,16,75,15,0,15,79,22,0,15,79,22,0,15,79,22,0,3,0,0,0,0,0,Confortable frais,0,0,0,0,1,68,59,64,86,19,25,31,29,22,68,71,51,36,67,29,24
2020-03-23,Monastir,Côtière,Ville moyenne,Méditerranéenne,15,74,12,0,16,75,15,0,16,75,15,0,16,75,15,0,3,0,0,0,0,0,Confortable frais,0,0,0,0,1,72,60,52,92,19,22,31,28,26,76,74,54,45,62,33,29
2020-03-24,Monastir,Côtière,Ville moyenne,Méditerranéenne,14,73,23,0,15,74,12,0,15,74,12,0,15,74,12,0,3,1,0,0,0,0,Confortable frais,0,0,0,0,1,82,63,54,111,12,36,51,14,24,74,70,59,34,73,37,32
2020-03-25,Monastir,Côtière,Ville moyenne,Méditerranéenne,10,79,26,0,14,73,23,0,14,73,23,0,14,73,23,0,3,0,0,0,0,0,Frais à froid,0,0,0,0,1,53,62,52,81,14,7,14,18,27,81,75,56,45,66,41,28
2020-03-26,Monastir,Côtière,Ville moyenne,Méditerranéenne,10,59,16,0,10,79,26,0,10,79,26,0,10,79,26,0,3,1,0,0,0,0,Frais à froid,0,0,0,0,1,91,65,51,90,13,37,32,16,30,73,60,70,42,57,29,27
2020-03-27,Monastir,Côtière,Ville moyenne,Méditerranéenne,13,58,14,0,10,59,16,0,10,59,16,0,10,59,16,0,3,0,0,0,0,0,Confortable frais,0,0,0,0,1,66,69,48,87,15,26,22,19,23,80,64,65,43,71,31,28
2020-03-28,Monastir,Côtière,Ville moyenne,Méditerranéenne,14,71,10,0,13,58,14,0,13,58,14,0,13,58,14,0,3,0,0,0,0,0,Confortable frais,0,0,0,0,1,71,64,53,93,22,27,29,15,23,76,73,58,49,69,30,31
2020-03-29,Monastir,Côtière,Ville moyenne,Méditerranéenne,12,84,12,0,14,71,10,0,14,71,10,0,14,71,10,0,3,0,0,0,0,0,Frais à froid,0,0,0,0,1,70,62,57,105,26,12,17,18,25,80,70,56,43,79,18,31
2020-03-30,Monastir,Côtière,Ville moyenne,Méditerranéenne,13,74,11,0,12,84,12,0,12,84,12,0,12,84,12,0,3,0,0,0,0,0,Confortable frais,0,0,0,0,1,70,60,50,86,22,23,28,18,27,66,66,55,45,75,27,28
2020-03-31,Monastir,Côtière,Ville moyenne,Méditerranéenne,15,68,9,0,13,74,11,0,13,74,11,0,13,74,11,0,3,1,0,0,0,0,Confortable frais,0,0,0,0,1,95,56,55,101,21,56,47,34,22,72,57,58,35,69,26,30
2020-04-01,Monastir,Côtière,Ville moyenne,Méditerranéenne,16,67,14,0,15,68,9,0,15,68,9,0,15,68,9,0,4,0,0,0,0,0,Confortable frais,0,0,0,0,1,81,51,54,82,21,31,53,25,28,79,49,61,40,78,31,31
2020-04-02,Monastir,Côtière,Ville moyenne,Méditerranéenne,15,73,15,0,16,67,14,0,16,67,14,0,16,67,14,0,4,1,0,0,0,0,Confortable frais,0,0,0,0,1,79,61,68,103,17,43,78,28,25,88,71,60,48,71,29,33
2020-04-03,Monastir,Côtière,Ville moyenne,Méditerranéenne,14,81,14,0,15,73,15,0,15,73,15,0,15,73,15,0,4,0,0,0,0,0,Confortable frais,0,0,0,0,1,60,63,51,100,21,24,33,17,22,65,70,50,47,72,23,28
2020-04-04,Monastir,Côtière,Ville moyenne,Méditerranéenne,15,66,16,0,14,81,14,0,14,81,14,0,14,81,14,0,4,0,0,0,0,0,Confortable frais,0,0,0,0,1,61,43,44,112,16,33,47,28,26,77,57,61,35,68,29,28
2020-04-05,Monastir,Côtière,Ville moyenne,Méditerranéenne,15,63,10,0,15,66,16,0,15,66,16,0,15,66,16,0,4,0,0,0,0,0,Confortable frais,0,0,0,0,1,61,52,49,74,17,33,48,29,31,77,62,61,40,76,27,34
2020-04-06,Monastir,Côtière,Ville moyenne,Méditerranéenne,15,63,9,0,15,63,10,0,15,63,10,0,15,63,10,0,4,0,0,0,0,0,Confortable frais,0,0,0,0,1,74,43,50,103,21,31,40,31,25,76,62,66,36,74,26,32
2020-04-07,Monastir,Côtière,Ville moyenne,Méditerranéenne,15,65,10,0,15,63,9,0,15,63,9,0,15,63,9,0,4,1,0,0,0,0,Confortable frais,0,0,0,0,1,101,57,52,93,19,52,80,27,19,73,69,58,41,69,34,30
2020-04-08,Monastir,Côtière,Ville moyenne,Méditerranéenne,15,71,10,0,15,65,10,0,15,65,10,0,15,65,10,0,4,0,0,0,0,0,Confortable frais,0,0,0,0,1,63,62,61,92,25,32,53,32,19,83,71,55,47,79,24,29
2020-04-09,Monastir,Côtière,Ville moyenne,Méditerranéenne,16,68,10,0,15,71,10,0,15,71,10,0,15,71,10,0,4,1,1,0,0,0,Confortable frais,0,0,0,0,1,86,62,57,103,25,72,69,39,29,88,75,65,48,69,30,33
2020-04-10,Monastir,Côtière,Ville moyenne,Méditerranéenne,17,65,12,0,16,68,10,0,16,68,10,0,16,68,10,0,4,0,0,0,0,0,Confortable frais,0,0,0,0,1,74,57,54,92,24,34,57,36,25,79,60,59,37,75,30,31
2020-04-11,Monastir,Côtière,Ville moyenne,Méditerranéenne,17,67,11,0,17,65,12,0,17,65,12,0,17,65,12,0,4,0,0,0,0,0,Confortable frais,0,0,0,0,1,74,52,50,69,32,38,47,30,23,81,67,69,40,69,28,28
2020-04-12,Monastir,Côtière,Ville moyenne,Méditerranéenne,17,60,12,0,17,67,11,0,17,67,11,0,17,67,11,0,4,0,0,0,0,0,Confortable frais,0,0,0,0,1,70,55,50,81,25,34,59,42,29,68,57,66,35,69,31,31
2020-04-13,Monastir,Côtière,Ville moyenne,Méditerranéenne,18,62,18,0,17,60,12,0,17,60,12,0,17,60,12,0,4,0,0,0,0,0,Confortable frais,0,0,0,0,1,72,49,52,68,25,29,54,35,30,87,62,64,38,72,37,27
2020-04-14,Monastir,Côtière,Ville moyenne,Méditerranéenne,20,63,15,0,18,62,18,0,18,62,18,0,18,62,18,0,4,1,0,0,0,0,Confortable optimal,0,0,0,0,1,99,58,57,64,33,56,66,38,24,66,72,50,67,72,29,33
2020-04-15,Monastir,Côtière,Ville moyenne,Méditerranéenne,19,71,14,0,20,63,15,0,20,63,15,0,20,63,15,0,4,0,0,0,0,0,Confortable optimal,0,0,0,0,1,79,56,52,74,34,27,48,32,24,86,76,54,49,75,33,27
2020-04-16,Monastir,Côtière,Ville moyenne,Méditerranéenne,20,74,12,0,19,71,14,0,19,71,14,0,19,71,14,0,4,1,0,0,0,0,Confortable optimal,0,0,0,0,1,100,65,72,65,46,56,80,37,21,65,62,54,82,70,32,36
2020-04-17,Monastir,Côtière,Ville moyenne,Méditerranéenne,21,70,12,0,20,74,12,0,20,74,12,0,20,74,12,0,4,0,0,0,0,0,Légèrement inconfortable,0,0,0,0,1,107,52,59,71,56,37,71,39,17,71,72,49,75,73,24,31
2020-04-18,Monastir,Côtière,Ville moyenne,Méditerranéenne,22,69,11,0,21,70,12,0,21,70,12,0,21,70,12,0,4,0,0,0,0,0,Légèrement inconfortable,0,0,0,0,1,114,51,54,60,47,33,70,44,18,60,60,47,76,62,35,28
2020-04-19,Monastir,Côtière,Ville moyenne,Méditerranéenne,22,62,14,0,22,69,11,0,22,69,11,0,22,69,11,0,4,0,0,0,0,0,Légèrement inconfortable,0,0,0,0,1,96,47,53,66,43,37,72,44,26,60,71,44,68,78,32,34
2020-04-20,Monastir,Côtière,Ville moyenne,Méditerranéenne,20,71,19,0,22,62,14,0,22,62,14,0,22,62,14,0,4,0,0,0,0,0,Confortable optimal,0,0,0,0,1,104,56,64,69,39,25,66,33,31,73,72,57,68,79,29,34
2020-04-21,Monastir,Côtière,Ville moyenne,Méditerranéenne,20,54,19,0,20,71,19,0,20,71,19,0,20,71,19,0,4,1,0,0,0,0,Confortable optimal,0,0,0,0,1,109,60,51,80,24,50,82,34,29,75,72,51,73,77,33,25
2020-04-22,Monastir,Côtière,Ville moyenne,Méditerranéenne,17,67,14,0,20,54,19,0,20,54,19,0,20,54,19,0,4,0,0,0,0,0,Confortable frais,0,0,0,0,1,74,49,52,92,27,37,55,31,25,83,67,63,42,68,30,26
2020-04-23,Monastir,Côtière,Ville moyenne,Méditerranéenne,18,67,14,0,17,67,14,0,17,67,14,0,17,67,14,0,4,1,0,0,1,0,Confortable frais,0,0,0,0,1,100,77,63,82,27,71,64,28,25,109,88,90,76,75,26,30
2020-04-24,Monastir,Côtière,Ville moyenne,Méditerranéenne,18,68,9,0,18,67,14,0,18,67,14,0,18,67,14,0,4,0,0,0,1,0,Confortable frais,0,0,0,0,1,98,75,61,98,33,35,57,36,25,124,90,101,70,83,21,33
2020-04-25,Monastir,Côtière,Ville moyenne,Méditerranéenne,20,67,11,0,18,68,9,0,18,68,9,0,18,68,9,0,4,0,0,0,1,0,Confortable optimal,0,0,0,0,1,98,66,70,94,42,34,60,35,21,104,109,83,117,74,28,30
2020-04-26,Monastir,Côtière,Ville moyenne,Méditerranéenne,20,74,12,0,20,67,11,0,20,67,11,0,20,67,11,0,4,0,0,0,1,0,Confortable optimal,0,0,0,0,1,109,91,67,112,50,35,59,37,26,93,114,70,151,77,32,29
2020-04-27,Monastir,Côtière,Ville moyenne,Méditerranéenne,20,70,10,0,20,74,12,0,20,74,12,0,20,74,12,0,4,0,0,0,1,0,Légèrement inconfortable,0,0,0,0,1,91,88,72,114,48,30,62,35,23,97,111,82,150,74,30,32
2020-04-28,Monastir,Côtière,Ville moyenne,Méditerranéenne,21,66,12,0,20,70,10,0,20,70,10,0,20,70,10,0,4,1,0,0,1,0,Légèrement inconfortable,0,0,0,0,1,102,75,56,94,46,66,77,35,19,95,110,79,146,61,34,28
2020-04-29,Monastir,Côtière,Ville moyenne,Méditerranéenne,19,68,16,0,21,66,12,0,21,66,12,0,21,66,12,0,4,0,0,0,1,0,Confortable optimal,0,0,0,0,1,97,71,66,106,32,30,52,39,30,113,103,87,83,80,25,31
2020-04-30,Monastir,Côtière,Ville moyenne,Méditerranéenne,20,55,11,0,19,68,16,0,19,68,16,0,19,68,16,0,4,1,0,0,1,0,Confortable optimal,0,0,0,0,1,115,81,68,98,36,65,50,35,24,108,106,88,131,64,31,29
2020-05-01,Monastir,Côtière,Ville moyenne,Méditerranéenne,22,50,12,0,20,55,11,0,20,55,11,0,20,55,11,0,5,0,1,0,1,0,Confortable optimal,0,0,0,0,1,85,67,61,99,37,46,78,43,25,101,92,78,132,61,30,29
2020-05-02,Monastir,Côtière,Ville moyenne,Méditerranéenne,23,52,12,0,22,50,12,0,22,50,12,0,22,50,12,0,5,0,0,0,1,0,Légèrement inconfortable,0,0,0,0,1,106,74,61,93,44,39,74,44,26,109,89,87,117,75,29,28
2020-05-03,Monastir,Côtière,Ville moyenne,Méditerranéenne,24,49,14,0,23,52,12,0,23,52,12,0,23,52,12,0,5,0,0,0,1,0,Légèrement inconfortable,0,0,0,0,1,88,72,66,98,38,37,93,45,24,99,118,70,126,58,33,29
2020-05-04,Monastir,Côtière,Ville moyenne,Méditerranéenne,23,52,10,0,24,49,14,0,24,49,14,0,24,49,14,0,5,0,0,0,1,0,Légèrement inconfortable,0,0,0,0,1,104,69,51,104,45,40,96,45,22,103,105,81,142,72,31,32
2020-05-05,Monastir,Côtière,Ville moyenne,Méditerranéenne,25,53,12,0,23,52,10,0,23,52,10,0,23,52,10,0,5,1,0,0,1,0,Inconfortable,0,0,0,0,1,99,61,80,96,51,86,74,50,26,98,97,68,142,69,30,33
2020-05-06,Monastir,Côtière,Ville moyenne,Méditerranéenne,27,51,12,0,25,53,12,0,25,53,12,0,25,53,12,0,5,0,0,0,1,0,Inconfortable,0,0,0,0,1,91,67,79,89,55,39,69,55,24,113,112,61,118,80,32,37
2020-05-07,Monastir,Côtière,Ville moyenne,Méditerranéenne,23,62,19,0,27,51,12,0,27,51,12,0,27,51,12,0,5,1,0,0,1,0,Légèrement inconfortable,0,0,0,0,1,98,76,57,79,29,59,88,51,29,93,105,73,130,77,33,28
2020-05-08,Monastir,Côtière,Ville moyenne,Méditerranéenne,22,60,21,0,23,62,19,0,23,62,19,0,23,62,19,0,5,0,0,0,1,0,Légèrement inconfortable,0,0,0,0,1,95,75,56,94,37,28,95,31,28,100,99,77,127,65,40,34
2020-05-09,Monastir,Côtière,Ville moyenne,Méditerranéenne,22,63,16,0,22,60,21,0,22,60,21,0,22,60,21,0,5,0,0,0,1,0,Légèrement inconfortable,0,0,0,0,1,97,79,60,87,39,37,77,40,27,104,98,67,119,72,30,32
2020-05-10,Monastir,Côtière,Ville moyenne,Méditerranéenne,24,65,15,0,22,63,16,0,22,63,16,0,22,63,16,0,5,0,0,0,1,0,Inconfortable,0,0,0,0,1,90,71,58,99,50,34,80,47,22,93,92,83,139,71,29,32
2020-05-11,Monastir,Côtière,Ville moyenne,Méditerranéenne,23,53,16,0,24,65,15,0,24,65,15,0,24,65,15,0,5,0,0,0,1,0,Légèrement inconfortable,0,0,0,0,1,99,74,58,123,34,30,79,48,24,109,111,81,124,70,31,28
2020-05-12,Monastir,Côtière,Ville moyenne,Méditerranéenne,24,46,17,0,23,53,16,0,23,53,16,0,23,53,16,0,5,1,0,0,1,0,Légèrement inconfortable,0,0,0,0,1,117,78,57,105,34,53,68,41,27,112,103,80,131,69,31,35
2020-05-13,Monastir,Côtière,Ville moyenne,Méditerranéenne,26,49,15,0,24,46,17,0,24,46,17,0,24,46,17,0,5,0,0,0,1,0,Inconfortable,0,0,0,0,1,103,73,75,94,50,32,82,50,22,88,110,74,136,80,29,30
2020-05-14,Monastir,Côtière,Ville moyenne,Méditerranéenne,28,42,17,0,26,49,15,0,26,49,15,0,26,49,15,0,5,1,0,0,1,0,Inconfortable,0,0,0,0,1,98,72,66,88,45,58,72,57,24,90,94,86,138,89,31,27
2020-05-15,Monastir,Côtière,Ville moyenne,Méditerranéenne,23,49,17,0,28,42,17,0,28,42,17,0,28,42,17,0,5,0,0,0,1,0,Confortable optimal,0,0,0,0,1,94,75,59,85,35,35,83,45,27,105,104,80,123,60,27,29
2020-05-16,Monastir,Côtière,Ville moyenne,Méditerranéenne,25,54,13,0,23,49,17,0,23,49,17,0,23,49,17,0,5,0,0,0,1,0,Légèrement inconfortable,0,0,0,0,1,96,74,71,113,48,33,75,51,25,92,118,82,132,71,30,29
2020-05-17,Monastir,Côtière,Ville moyenne,Méditerranéenne,23,62,21,0,25,54,13,0,25,54,13,0,25,54,13,0,5,0,0,0,1,0,Légèrement inconfortable,0,0,0,0,1,99,68,53,124,35,31,73,46,30,115,118,78,138,67,41,27
2020-05-18,Monastir,Côtière,Ville moyenne,Méditerranéenne,22,60,24,0,23,62,21,0,23,62,21,0,23,62,21,0,5,0,0,0,1,0,Légèrement inconfortable,0,0,0,0,1,95,76,63,102,24,25,66,52,29,105,113,85,123,70,35,28
2020-05-19,Monastir,Côtière,Ville moyenne,Méditerranéenne,21,53,16,0,22,60,24,0,22,60,24,0,22,60,24,0,5,1,0,0,1,0,Confortable optimal,0,0,0,0,1,90,70,48,99,29,63,79,39,28,98,96,82,119,64,34,33
2020-05-20,Monastir,Côtière,Ville moyenne,Méditerranéenne,24,43,17,0,21,53,16,0,21,53,16,0,21,53,16,0,5,0,0,0,1,0,Légèrement inconfortable,0,0,0,0,1,103,72,58,104,34,38,91,48,29,110,103,89,134,68,31,32
2020-05-21,Monastir,Côtière,Ville moyenne,Méditerranéenne,23,45,18,0,24,43,17,0,24,43,17,0,24,43,17,0,5,1,0,0,1,0,Confortable optimal,0,0,0,0,1,102,64,65,95,32,60,81,46,26,109,117,83,137,68,32,24
2020-05-22,Monastir,Côtière,Ville moyenne,Méditerranéenne,23,50,14,0,23,45,18,0,23,45,18,0,23,45,18,0,5,0,0,0,1,0,Légèrement inconfortable,0,0,0,0,1,106,83,57,115,37,37,86,50,26,85,121,79,119,68,35,32
2020-05-23,Monastir,Côtière,Ville moyenne,Méditerranéenne,22,55,12,0,23,50,14,0,23,50,14,0,23,50,14,0,5,0,0,0,1,0,Légèrement inconfortable,0,0,0,0,1,97,65,61,114,44,34,84,41,30,95,104,81,137,79,28,31
2020-05-24,Monastir,Côtière,Ville moyenne,Méditerranéenne,24,47,12,0,22,55,12,0,22,55,12,0,22,55,12,0,5,0,1,0,0,0,Légèrement inconfortable,0,0,0,0,1,105,48,44,71,41,54,91,53,20,67,75,54,69,65,32,28
2020-05-25,Monastir,Côtière,Ville moyenne,Méditerranéenne,23,50,13,0,24,47,12,0,24,47,12,0,24,47,12,0,5,0,1,0,0,0,Légèrement inconfortable,0,0,0,0,1,106,50,47,69,41,47,70,35,20,66,71,58,78,70,31,23
2020-05-26,Monastir,Côtière,Ville moyenne,Méditerranéenne,23,57,15,0,23,50,13,0,23,50,13,0,23,50,13,0,5,1,1,0,0,0,Légèrement inconfortable,0,0,0,0,1,120,60,56,69,43,63,90,37,23,66,79,58,81,70,25,31
2020-05-27,Monastir,Côtière,Ville moyenne,Méditerranéenne,22,55,17,0,23,57,15,0,23,57,15,0,23,57,15,0,5,0,0,0,0,0,Légèrement inconfortable,0,0,0,0,1,106,56,48,60,40,33,68,40,29,65,76,50,60,62,29,27
2020-05-28,Monastir,Côtière,Ville moyenne,Méditerranéenne,21,52,13,0,22,55,17,0,22,55,17,0,22,55,17,0,5,1,0,0,0,0,Confortable optimal,0,0,0,0,1,88,62,57,68,29,58,83,40,21,58,64,50,67,65,26,21
2020-05-29,Monastir,Côtière,Ville moyenne,Méditerranéenne,23,54,15,0,21,52,13,0,21,52,13,0,21,52,13,0,5,0,0,0,0,0,Légèrement inconfortable,0,0,0,0,1,96,46,46,54,34,32,76,47,24,69,71,61,65,65,27,33
2020-05-30,Monastir,Côtière,Ville moyenne,Méditerranéenne,23,63,12,0,23,54,15,0,23,54,15,0,23,54,15,0,5,0,0,0,0,0,Légèrement inconfortable,0,0,0,0,1,106,50,49,57,53,31,87,52,25,52,76,60,67,66,30,27
2020-05-31,Monastir,Côtière,Ville moyenne,Méditerranéenne,22,61,14,0,23,63,12,0,23,63,12,0,23,63,12,0,5,0,0,0,0,0,Légèrement inconfortable,0,0,0,0,1,96,49,51,58,42,39,77,45,21,73,70,55,78,65,31,28
2020-06-01,Monastir,Côtière,Ville moyenne,Méditerranéenne,22,64,16,0,22,61,14,0,22,61,14,0,22,61,14,0,6,0,0,0,0,0,Légèrement inconfortable,0,0,0,0,1,104,48,48,68,42,35,82,41,28,63,76,49,74,84,33,35
2020-06-02,Monastir,Côtière,Ville moyenne,Méditerranéenne,22,60,12,0,22,64,16,0,22,64,16,0,22,64,16,0,6,1,0,0,0,0,Légèrement inconfortable,0,0,0,0,1,88,62,63,54,43,58,89,42,23,77,74,60,82,87,30,44
2020-06-03,Monastir,Côtière,Ville moyenne,Méditerranéenne,24,54,13,0,22,60,12,0,22,60,12,0,22,60,12,0,6,0,0,0,0,0,Légèrement inconfortable,0,0,0,0,1,106,54,50,68,40,38,92,50,22,67,76,55,64,77,29,38
2020-06-04,Monastir,Côtière,Ville moyenne,Méditerranéenne,27,48,16,0,24,54,13,0,24,54,13,0,24,54,13,0,6,1,0,0,0,0,Inconfortable,0,0,0,0,1,109,45,68,58,46,58,67,57,28,67,73,55,83,79,35,56
