date,city,profil_cotier,densite_urbaine,region_climatique,temp_jour,humidity_jour,wind_speed_jour,precip_jour,temp_jour_lag1,humidity_jour_lag1,wind_speed_jour_lag1,precip_jour_lag1,temp_jour_lag3,humidity_jour_lag3,wind_speed_jour_lag3,precip_jour_lag3,temp_jour_lag7,humidity_jour_lag7,wind_speed_jour_lag7,precip_jour_lag7,mois,Weekend,jour_ferie,vacances_scolaires,ramadan,new_year,Indice d’inconfort,Indice de Vague de Chaleur,Indice de Vague de Froid ,Indice de Pluie Intense,Indice de Tempête,Indice de sécheresse,boissons_fraiches,snacks_sucré,snacks_salé,boissons_chaudes,produits anti_moustiques,produits_jardinage,ustensiles_jetables,creme_solaire,equipement_urgence,lait_et_boissons_laitières,produits_laitiers_frais,fromage,glaces_et_produits_froids,soins_hygiene,soins_hydratants,produits_charbon
2020-03-05,Gafsa,Intérieure,Ville moyenne,Semi-aride,16,55,11,0,15,53,24,0,15,53,24,0,15,53,24,0,3,0,0,0,0,0,Confortable frais,0,0,0,0,0,51,53,50,95,16,35,19,34,22,78,63,58,38,70,26,17
2020-03-06,Gafsa,Intérieure,Ville moyenne,Semi-aride,17,55,15,0,16,55,11,0,16,55,11,0,16,55,11,0,3,0,0,0,0,0,Confortable frais,0,0,0,0,0,53,50,47,96,15,27,19,33,24,71,59,62,43,66,32,20
2020-03-07,Gafsa,Intérieure,Ville moyenne,Semi-aride,12,58,20,0,17,55,15,0,17,55,15,0,17,55,15,0,3,1,0,0,0,0,Frais à froid,0,0,0,0,0,47,57,45,96,10,39,33,21,24,79,61,54,39,68,28,18
2020-03-08,Gafsa,Intérieure,Ville moyenne,Semi-aride,12,58,18,0,12,58,20,0,12,58,20,0,12,58,20,0,3,0,0,0,0,0,Frais à froid,0,0,0,0,0,43,63,45,77,11,19,11,18,25,76,64,63,38,61,31,17
2020-03-09,Gafsa,Intérieure,Ville moyenne,Semi-aride,13,58,15,0,12,58,18,0,12,58,18,0,12,58,18,0,3,0,0,0,0,0,Confortable frais,0,0,0,0,0,42,71,46,103,12,25,15,18,23,73,58,66,41,63,27,17
2020-03-10,Gafsa,Intérieure,Ville moyenne,Semi-aride,12,65,22,0,13,58,15,0,13,58,15,0,13,58,15,0,3,1,0,0,0,0,Frais à froid,0,0,0,0,0,57,67,44,98,9,35,20,16,26,73,67,58,38,79,43,16
2020-03-11,Gafsa,Intérieure,Ville moyenne,Semi-aride,14,71,12,0,12,65,22,0,12,65,22,0,12,65,22,0,3,0,0,0,0,0,Confortable frais,0,0,0,0,0,42,63,54,92,18,27,16,20,18,76,68,56,47,69,31,19
2020-03-12,Gafsa,Intérieure,Ville moyenne,Semi-aride,15,65,8,0,14,71,12,0,14,71,12,0,14,71,12,0,3,1,0,0,0,0,Confortable frais,0,0,0,0,0,53,58,55,90,13,57,28,26,23,78,63,62,41,75,31,18
2020-03-13,Gafsa,Intérieure,Ville moyenne,Semi-aride,17,55,9,0,15,65,8,0,15,65,8,0,15,65,8,0,3,0,0,0,0,0,Confortable frais,0,0,0,0,0,46,54,46,73,19,34,25,34,27,79,62,59,37,69,30,17
2020-03-14,Gafsa,Intérieure,Ville moyenne,Semi-aride,17,58,12,0,17,55,9,0,17,55,9,0,17,55,9,0,3,0,0,0,0,0,Confortable frais,0,0,0,0,1,56,54,47,88,15,36,17,29,24,74,58,62,43,74,31,19
2020-03-15,Gafsa,Intérieure,Ville moyenne,Semi-aride,16,64,12,0,17,58,12,0,17,58,12,0,17,58,12,0,3,1,0,0,0,0,Confortable frais,0,0,0,0,1,62,57,49,92,16,56,36,29,24,79,72,59,42,71,33,16
2020-03-16,Gafsa,Intérieure,Ville moyenne,Semi-aride,15,73,17,0,16,64,12,0,16,64,12,0,16,64,12,0,3,0,0,0,0,0,Confortable frais,0,0,0,0,1,41,58,61,99,13,25,14,30,29,94,72,55,43,74,30,20
2020-03-17,Gafsa,Intérieure,Ville moyenne,Semi-aride,16,71,24,0,15,73,17,0,15,73,17,0,15,73,17,0,3,0,0,0,0,0,Confortable frais,0,0,0,0,1,48,50,55,94,13,18,18,35,25,77,68,52,43,71,41,17
2020-03-18,Gafsa,Intérieure,Ville moyenne,Semi-aride,15,71,17,0,16,71,24,0,16,71,24,0,16,71,24,0,3,1,0,0,0,0,Confortable frais,0,0,0,0,1,50,60,60,101,12,43,33,26,29,68,62,47,47,65,24,20
2020-03-19,Gafsa,Intérieure,Ville moyenne,Semi-aride,15,71,15,0,15,71,17,0,15,71,17,0,15,71,17,0,3,0,0,0,0,0,Confortable frais,0,0,0,0,1,44,52,55,84,12,26,18,30,26,82,67,63,42,75,30,20
2020-03-20,Gafsa,Intérieure,Ville moyenne,Semi-aride,16,70,22,0,15,71,15,0,15,71,15,0,15,71,15,0,3,0,1,0,0,0,Confortable frais,0,0,0,0,1,57,53,55,99,14,35,28,31,28,85,62,52,40,67,39,17
2020-03-21,Gafsa,Intérieure,Ville moyenne,Semi-aride,15,79,22,0,16,70,22,0,16,70,22,0,16,70,22,0,3,1,0,0,0,0,Confortable frais,0,0,0,0,1,59,59,67,109,12,38,35,30,32,85,67,57,36,71,39,18
2020-03-22,Gafsa,Intérieure,Ville moyenne,Semi-aride,16,75,15,0,15,79,22,0,15,79,22,0,15,79,22,0,3,0,0,0,0,0,Confortable frais,0,0,0,0,1,46,55,48,87,15,28,18,25,26,82,70,49,50,66,29,18
2020-03-23,Gafsa,Intérieure,Ville moyenne,Semi-aride,15,74,12,0,16,75,15,0,16,75,15,0,16,75,15,0,3,0,0,0,0,0,Confortable frais,0,0,0,0,1,46,57,57,82,16,27,17,28,23,73,69,56,40,71,30,17
2020-03-24,Gafsa,Intérieure,Ville moyenne,Semi-aride,14,73,23,0,15,74,12,0,15,74,12,0,15,74,12,0,3,0,0,0,0,0,Confortable frais,0,0,0,0,1,41,61,54,96,13,20,13,14,30,77,70,64,45,72,37,19
2020-03-25,Gafsa,Intérieure,Ville moyenne,Semi-aride,10,79,26,0,14,73,23,0,14,73,23,0,14,73,23,0,3,1,0,0,0,0,Frais à froid,0,0,0,0,1,43,74,48,111,12,21,18,18,28,77,63,61,44,75,41,17
2020-03-26,Gafsa,Intérieure,Ville moyenne,Semi-aride,10,59,16,0,10,79,26,0,10,79,26,0,10,79,26,0,3,0,0,0,0,0,Frais à froid,0,0,0,0,1,34,52,49,98,12,20,11,22,28,81,57,57,40,76,28,21
2020-03-27,Gafsa,Intérieure,Ville moyenne,Semi-aride,13,58,14,0,10,59,16,0,10,59,16,0,10,59,16,0,3,0,0,0,0,0,Confortable frais,0,0,0,0,1,38,67,42,104,10,25,15,18,24,84,58,58,41,67,26,19
2020-03-28,Gafsa,Intérieure,Ville moyenne,Semi-aride,14,71,10,0,13,58,14,0,13,58,14,0,13,58,14,0,3,1,0,0,0,0,Confortable frais,0,0,0,0,1,58,72,49,117,16,42,27,18,23,78,74,56,47,73,32,17
2020-03-29,Gafsa,Intérieure,Ville moyenne,Semi-aride,12,84,12,0,14,71,10,0,14,71,10,0,14,71,10,0,3,0,0,0,0,0,Frais à froid,0,0,0,0,1,39,63,54,123,17,20,12,18,19,80,68,58,48,76,24,18
2020-03-30,Gafsa,Intérieure,Ville moyenne,Semi-aride,13,74,11,0,12,84,12,0,12,84,12,0,12,84,12,0,3,0,0,0,0,0,Confortable frais,0,0,0,0,1,36,63,52,115,16,19,12,20,23,80,81,64,43,66,29,18
2020-03-31,Gafsa,Intérieure,Ville moyenne,Semi-aride,15,68,9,0,13,74,11,0,13,74,11,0,13,74,11,0,3,1,0,0,0,0,Confortable frais,0,0,0,0,1,55,58,58,79,15,58,31,26,23,74,69,59,39,75,29,18
2020-04-01,Gafsa,Intérieure,Ville moyenne,Semi-aride,16,67,14,0,15,68,9,0,15,68,9,0,15,68,9,0,4,0,0,0,0,0,Confortable frais,0,0,0,0,1,52,47,43,81,17,31,29,31,22,76,62,67,37,71,27,15
2020-04-02,Gafsa,Intérieure,Ville moyenne,Semi-aride,15,73,15,0,16,67,14,0,16,67,14,0,16,67,14,0,4,0,0,0,0,0,Confortable frais,0,0,0,0,1,42,54,54,101,15,27,29,29,26,94,61,64,41,64,24,14
2020-04-03,Gafsa,Intérieure,Ville moyenne,Semi-aride,14,81,14,0,15,73,15,0,15,73,15,0,15,73,15,0,4,0,0,0,0,0,Confortable frais,0,0,0,0,1,46,80,47,110,21,21,23,19,23,79,61,58,39,81,27,18
2020-04-04,Gafsa,Intérieure,Ville moyenne,Semi-aride,15,66,16,0,14,81,14,0,14,81,14,0,14,81,14,0,4,0,0,0,0,0,Confortable frais,0,0,0,0,1,42,61,49,96,13,27,27,26,27,72,68,56,38,72,29,15
2020-04-05,Gafsa,Intérieure,Ville moyenne,Semi-aride,15,63,10,0,15,66,16,0,15,66,16,0,15,66,16,0,4,1,0,0,0,0,Confortable frais,0,0,0,0,1,60,52,63,81,16,64,50,34,21,77,64,57,44,77,31,17
2020-04-06,Gafsa,Intérieure,Ville moyenne,Semi-aride,15,63,9,0,15,63,10,0,15,63,10,0,15,63,10,0,4,0,0,0,0,0,Confortable frais,0,0,0,0,1,40,47,48,93,12,35,26,30,22,85,64,56,42,84,32,18
2020-04-07,Gafsa,Intérieure,Ville moyenne,Semi-aride,15,65,10,0,15,63,9,0,15,63,9,0,15,63,9,0,4,0,0,0,0,0,Confortable frais,0,0,0,0,1,41,55,42,95,16,31,31,35,25,76,70,63,39,75,30,16
2020-04-08,Gafsa,Intérieure,Ville moyenne,Semi-aride,15,71,10,0,15,65,10,0,15,65,10,0,15,65,10,0,4,1,0,0,0,0,Confortable frais,0,0,0,0,1,52,73,59,80,16,49,47,30,23,84,70,63,43,77,32,18
2020-04-09,Gafsa,Intérieure,Ville moyenne,Semi-aride,16,68,10,0,15,71,10,0,15,71,10,0,15,71,10,0,4,0,1,0,0,0,Confortable frais,0,0,0,0,1,62,47,54,90,18,51,48,29,23,78,69,66,37,77,32,18
2020-04-10,Gafsa,Intérieure,Ville moyenne,Semi-aride,17,65,12,0,16,68,10,0,16,68,10,0,16,68,10,0,4,1,0,0,0,0,Confortable frais,0,0,0,0,1,55,53,60,89,19,54,58,33,23,73,65,55,36,73,32,21
2020-04-11,Gafsa,Intérieure,Ville moyenne,Semi-aride,17,67,11,0,17,65,12,0,17,65,12,0,17,65,12,0,4,0,0,0,0,0,Confortable frais,0,0,0,0,1,45,49,48,77,19,35,37,36,25,87,60,57,40,73,31,18
2020-04-12,Gafsa,Intérieure,Ville moyenne,Semi-aride,17,60,12,0,17,67,11,0,17,67,11,0,17,67,11,0,4,0,0,0,0,0,Confortable frais,0,0,0,0,1,57,49,47,88,18,32,27,39,25,82,54,61,41,63,37,17
2020-04-13,Gafsa,Intérieure,Ville moyenne,Semi-aride,18,62,18,0,17,60,12,0,17,60,12,0,17,60,12,0,4,0,0,0,0,0,Confortable frais,0,0,0,0,1,48,49,49,82,16,28,37,38,29,77,56,51,45,69,32,17
2020-04-14,Gafsa,Intérieure,Ville moyenne,Semi-aride,20,63,15,0,18,62,18,0,18,62,18,0,18,62,18,0,4,0,0,0,0,0,Confortable optimal,0,0,0,0,1,64,48,47,82,19,34,41,39,25,68,76,58,67,70,31,19
2020-04-15,Gafsa,Intérieure,Ville moyenne,Semi-aride,19,71,14,0,20,63,15,0,20,63,15,0,20,63,15,0,4,1,0,0,0,0,Confortable optimal,0,0,0,0,1,64,53,66,77,26,44,67,40,23,74,76,58,45,76,27,16
2020-04-16,Gafsa,Intérieure,Ville moyenne,Semi-aride,20,74,12,0,19,71,14,0,19,71,14,0,19,71,14,0,4,0,0,0,0,0,Confortable optimal,0,0,0,0,1,62,58,58,70,29,28,29,37,29,68,79,44,80,62,33,19
2020-04-17,Gafsa,Intérieure,Ville moyenne,Semi-aride,21,70,12,0,20,74,12,0,20,74,12,0,20,74,12,0,4,0,0,0,0,0,Légèrement inconfortable,0,0,0,0,1,62,53,57,72,32,30,33,33,26,67,68,50,79,79,28,18
2020-04-18,Gafsa,Intérieure,Ville moyenne,Semi-aride,22,69,11,0,21,70,12,0,21,70,12,0,21,70,12,0,4,1,0,0,0,0,Légèrement inconfortable,0,0,0,0,1,86,52,52,62,37,68,67,33,26,68,60,54,79,73,36,19
2020-04-19,Gafsa,Intérieure,Ville moyenne,Semi-aride,22,62,14,0,22,69,11,0,22,69,11,0,22,69,11,0,4,0,0,0,0,0,Légèrement inconfortable,0,0,0,0,1,65,48,50,61,28,38,38,42,24,68,74,60,65,72,31,19
2020-04-20,Gafsa,Intérieure,Ville moyenne,Semi-aride,20,71,19,0,22,62,14,0,22,62,14,0,22,62,14,0,4,0,0,0,0,0,Confortable optimal,0,0,0,0,1,71,56,75,70,25,26,34,37,26,66,83,56,71,74,30,17
2020-04-21,Gafsa,Intérieure,Ville moyenne,Semi-aride,20,54,19,0,20,71,19,0,20,71,19,0,20,71,19,0,4,0,0,0,0,0,Confortable optimal,0,0,0,0,1,60,43,53,85,15,27,30,39,30,75,85,50,82,71,28,16
2020-04-22,Gafsa,Intérieure,Ville moyenne,Semi-aride,17,67,14,0,20,54,19,0,20,54,19,0,20,54,19,0,4,0,0,0,0,0,Confortable frais,0,0,0,0,1,47,55,49,77,21,29,34,38,22,85,60,62,36,71,22,20
2020-04-23,Gafsa,Intérieure,Ville moyenne,Semi-aride,18,67,14,0,17,67,14,0,17,67,14,0,17,67,14,0,4,0,0,0,1,0,Confortable frais,0,0,0,0,1,105,67,67,94,24,27,43,31,27,109,90,95,68,77,31,19
2020-04-24,Gafsa,Intérieure,Ville moyenne,Semi-aride,18,68,9,0,18,67,14,0,18,67,14,0,18,67,14,0,4,0,0,0,1,0,Confortable frais,0,0,0,0,1,95,72,53,87,26,39,32,38,28,128,94,99,69,78,30,17
2020-04-25,Gafsa,Intérieure,Ville moyenne,Semi-aride,20,67,11,0,18,68,9,0,18,68,9,0,18,68,9,0,4,0,0,0,1,0,Confortable optimal,0,0,0,0,1,92,81,59,79,32,36,40,41,23,93,94,75,131,72,33,20
2020-04-26,Gafsa,Intérieure,Ville moyenne,Semi-aride,20,74,12,0,20,67,11,0,20,67,11,0,20,67,11,0,4,1,0,0,1,0,Confortable optimal,0,0,0,0,1,87,79,72,96,37,56,38,44,30,91,113,79,153,73,32,21
2020-04-27,Gafsa,Intérieure,Ville moyenne,Semi-aride,20,70,10,0,20,74,12,0,20,74,12,0,20,74,12,0,4,0,0,0,1,0,Légèrement inconfortable,0,0,0,0,1,97,86,70,123,31,40,42,37,22,89,116,85,151,74,30,17
2020-04-28,Gafsa,Intérieure,Ville moyenne,Semi-aride,21,66,12,0,20,70,10,0,20,70,10,0,20,70,10,0,4,0,0,0,1,0,Légèrement inconfortable,0,0,0,0,1,82,71,58,122,29,35,38,39,22,93,108,81,122,73,28,16
2020-04-29,Gafsa,Intérieure,Ville moyenne,Semi-aride,19,68,16,0,21,66,12,0,21,66,12,0,21,66,12,0,4,0,0,0,1,0,Confortable optimal,0,0,0,0,1,112,70,63,95,23,29,29,36,24,111,90,89,80,75,31,22
2020-04-30,Gafsa,Intérieure,Ville moyenne,Semi-aride,20,55,11,0,19,68,16,0,19,68,16,0,19,68,16,0,4,1,0,0,1,0,Confortable optimal,0,0,0,0,1,95,67,59,118,28,76,32,39,20,89,110,81,137,68,29,17
2020-05-01,Gafsa,Intérieure,Ville moyenne,Semi-aride,22,50,12,0,20,55,11,0,20,55,11,0,20,55,11,0,5,0,1,0,1,0,Confortable optimal,0,0,0,0,1,99,61,53,98,26,52,92,40,23,110,105,76,131,67,28,19
2020-05-02,Gafsa,Intérieure,Ville moyenne,Semi-aride,23,52,12,0,22,50,12,0,22,50,12,0,22,50,12,0,5,0,0,0,1,0,Légèrement inconfortable,0,0,0,0,1,103,78,60,115,30,36,91,48,23,97,116,75,118,53,29,19
2020-05-03,Gafsa,Intérieure,Ville moyenne,Semi-aride,24,49,14,0,23,52,12,0,23,52,12,0,23,52,12,0,5,1,0,0,1,0,Légèrement inconfortable,0,0,0,0,1,111,71,57,104,28,65,82,52,25,101,108,87,130,60,27,21
2020-05-04,Gafsa,Intérieure,Ville moyenne,Semi-aride,23,52,10,0,24,49,14,0,24,49,14,0,24,49,14,0,5,0,0,0,1,0,Légèrement inconfortable,0,0,0,0,1,102,76,64,105,26,43,84,48,23,82,108,87,130,61,26,16
2020-05-05,Gafsa,Intérieure,Ville moyenne,Semi-aride,25,53,12,0,23,52,10,0,23,52,10,0,23,52,10,0,5,0,0,0,1,0,Inconfortable,0,0,0,0,1,95,70,68,92,37,43,59,53,27,97,103,77,131,65,29,17
2020-05-06,Gafsa,Intérieure,Ville moyenne,Semi-aride,27,51,12,0,25,53,12,0,25,53,12,0,25,53,12,0,5,1,0,0,1,0,Inconfortable,0,0,0,0,1,101,56,68,111,40,75,77,44,23,94,121,72,131,76,31,18
2020-05-07,Gafsa,Intérieure,Ville moyenne,Semi-aride,23,62,19,0,27,51,12,0,27,51,12,0,27,51,12,0,5,0,0,0,1,0,Légèrement inconfortable,0,0,0,0,1,96,74,68,101,31,28,75,51,29,103,103,87,128,77,28,19
2020-05-08,Gafsa,Intérieure,Ville moyenne,Semi-aride,22,60,21,0,23,62,19,0,23,62,19,0,23,62,19,0,5,0,0,0,1,0,Légèrement inconfortable,0,0,0,0,1,111,72,50,106,30,27,87,43,24,104,108,81,112,74,44,17
2020-05-09,Gafsa,Intérieure,Ville moyenne,Semi-aride,22,63,16,0,22,60,21,0,22,60,21,0,22,60,21,0,5,0,0,0,1,0,Légèrement inconfortable,0,0,0,0,1,85,75,59,100,34,35,93,31,28,97,98,81,108,78,28,20
2020-05-10,Gafsa,Intérieure,Ville moyenne,Semi-aride,24,65,15,0,22,63,16,0,22,63,16,0,22,63,16,0,5,1,0,0,1,0,Inconfortable,0,0,0,0,1,97,75,68,95,43,66,85,52,23,94,88,74,129,85,26,17
2020-05-11,Gafsa,Intérieure,Ville moyenne,Semi-aride,23,53,16,0,24,65,15,0,24,65,15,0,24,65,15,0,5,0,0,0,1,0,Légèrement inconfortable,0,0,0,0,1,88,75,63,100,29,34,82,45,30,88,100,87,142,63,30,15
2020-05-12,Gafsa,Intérieure,Ville moyenne,Semi-aride,24,46,17,0,23,53,16,0,23,53,16,0,23,53,16,0,5,0,0,0,1,0,Légèrement inconfortable,0,0,0,0,1,97,73,67,118,25,35,86,41,31,88,108,89,140,60,28,18
2020-05-13,Gafsa,Intérieure,Ville moyenne,Semi-aride,26,49,15,0,24,46,17,0,24,46,17,0,24,46,17,0,5,0,0,0,1,0,Inconfortable,0,0,0,0,1,108,78,56,108,30,37,85,50,24,115,109,87,121,75,33,18
2020-05-14,Gafsa,Intérieure,Ville moyenne,Semi-aride,28,42,17,0,26,49,15,0,26,49,15,0,26,49,15,0,5,0,0,0,1,0,Inconfortable,0,0,0,0,1,83,56,76,107,32,32,73,54,30,104,108,88,113,90,32,16
2020-05-15,Gafsa,Intérieure,Ville moyenne,Semi-aride,23,49,17,0,28,42,17,0,28,42,17,0,28,42,17,0,5,1,0,0,1,0,Confortable optimal,0,0,0,0,1,94,79,51,87,26,61,92,43,24,94,113,72,125,65,31,22
2020-05-16,Gafsa,Intérieure,Ville moyenne,Semi-aride,25,54,13,0,23,49,17,0,23,49,17,0,23,49,17,0,5,0,0,0,1,0,Légèrement inconfortable,0,0,0,0,1,101,60,74,115,42,34,98,56,28,100,120,85,118,65,31,17
2020-05-17,Gafsa,Intérieure,Ville moyenne,Semi-aride,23,62,21,0,25,54,13,0,25,54,13,0,25,54,13,0,5,0,0,0,1,0,Légèrement inconfortable,0,0,0,0,1,105,68,53,108,30,32,68,43,27,89,105,86,133,74,38,14
2020-05-18,Gafsa,Intérieure,Ville moyenne,Semi-aride,22,60,24,0,23,62,21,0,23,62,21,0,23,62,21,0,5,1,0,0,1,0,Légèrement inconfortable,0,0,0,0,1,104,65,64,105,27,40,63,35,26,113,114,88,113,67,45,17
2020-05-19,Gafsa,Intérieure,Ville moyenne,Semi-aride,21,53,16,0,22,60,24,0,22,60,24,0,22,60,24,0,5,0,0,0,1,0,Confortable optimal,0,0,0,0,1,87,76,59,93,23,30,70,44,28,97,104,79,120,65,31,17
2020-05-20,Gafsa,Intérieure,Ville moyenne,Semi-aride,24,43,17,0,21,53,16,0,21,53,16,0,21,53,16,0,5,0,0,0,1,0,Légèrement inconfortable,0,0,0,0,1,94,77,57,112,24,40,89,49,27,102,108,88,136,67,30,18
2020-05-21,Gafsa,Intérieure,Ville moyenne,Semi-aride,23,45,18,0,24,43,17,0,24,43,17,0,24,43,17,0,5,0,0,0,1,0,Confortable optimal,0,0,0,0,1,94,73,56,111,26,28,82,47,29,106,119,86,143,69,30,18
2020-05-22,Gafsa,Intérieure,Ville moyenne,Semi-aride,23,50,14,0,23,45,18,0,23,45,18,0,23,45,18,0,5,0,0,0,1,0,Légèrement inconfortable,0,0,0,0,1,117,68,65,104,24,42,97,43,24,97,92,86,122,67,27,18
2020-05-23,Gafsa,Intérieure,Ville moyenne,Semi-aride,22,55,12,0,23,50,14,0,23,50,14,0,23,50,14,0,5,1,0,0,1,0,Légèrement inconfortable,0,0,0,0,1,96,78,59,93,27,61,103,37,21,99,119,76,153,63,32,15
2020-05-24,Gafsa,Intérieure,Ville moyenne,Semi-aride,24,47,12,0,22,55,12,0,22,55,12,0,22,55,12,0,5,0,1,0,0,0,Légèrement inconfortable,0,0,0,0,1,85,52,50,55,36,58,103,41,22,63,77,50,73,66,25,21
2020-05-25,Gafsa,Intérieure,Ville moyenne,Semi-aride,23,50,13,0,24,47,12,0,24,47,12,0,24,47,12,0,5,0,1,0,0,0,Légèrement inconfortable,0,0,0,0,1,75,51,48,67,31,44,73,39,26,67,69,54,67,62,27,19
2020-05-26,Gafsa,Intérieure,Ville moyenne,Semi-aride,23,57,15,0,23,50,13,0,23,50,13,0,23,50,13,0,5,0,1,0,0,0,Légèrement inconfortable,0,0,0,0,1,88,52,50,63,33,51,76,47,25,67,65,43,70,53,30,17
2020-05-27,Gafsa,Intérieure,Ville moyenne,Semi-aride,22,55,17,0,23,57,15,0,23,57,15,0,23,57,15,0,5,0,0,0,0,0,Légèrement inconfortable,0,0,0,0,1,65,49,53,66,26,29,92,37,29,73,66,51,76,64,23,23
2020-05-28,Gafsa,Intérieure,Ville moyenne,Semi-aride,21,52,13,0,22,55,17,0,22,55,17,0,22,55,17,0,5,0,0,0,0,0,Confortable optimal,0,0,0,0,1,59,47,45,54,25,31,79,40,24,71,70,54,74,64,28,18
2020-05-29,Gafsa,Intérieure,Ville moyenne,Semi-aride,23,54,15,0,21,52,13,0,21,52,13,0,21,52,13,0,5,1,0,0,0,0,Légèrement inconfortable,0,0,0,0,1,84,51,58,58,37,61,71,47,26,67,70,58,69,60,29,18
2020-05-30,Gafsa,Intérieure,Ville moyenne,Semi-aride,23,63,12,0,23,54,15,0,23,54,15,0,23,54,15,0,5,0,0,0,0,0,Légèrement inconfortable,0,0,0,0,1,72,41,50,45,44,39,87,41,22,74,70,57,67,77,31,18
2020-05-31,Gafsa,Intérieure,Ville moyenne,Semi-aride,22,61,14,0,23,63,12,0,23,63,12,0,23,63,12,0,5,0,0,0,0,0,Légèrement inconfortable,0,0,0,0,1,73,46,45,51,29,32,79,47,22,66,70,48,69,73,32,19
2020-06-01,Gafsa,Intérieure,Ville moyenne,Semi-aride,22,64,16,0,22,61,14,0,22,61,14,0,22,61,14,0,6,1,0,0,0,0,Légèrement inconfortable,0,0,0,0,1,81,52,52,68,34,61,94,44,26,62,73,47,63,100,27,33
2020-06-02,Gafsa,Intérieure,Ville moyenne,Semi-aride,22,60,12,0,22,64,16,0,22,64,16,0,22,64,16,0,6,1,0,0,0,0,Légèrement inconfortable,0,0,0,0,1,89,50,54,70,34,70,82,44,23,63,68,55,80,71,30,39
2020-06-03,Gafsa,Intérieure,Ville moyenne,Semi-aride,24,54,13,0,22,60,12,0,22,60,12,0,22,60,12,0,6,0,0,0,0,0,Légèrement inconfortable,0,0,0,0,1,68,46,52,53,33,43,84,39,28,58,74,53,71,85,34,20
2020-06-04,Gafsa,Intérieure,Ville moyenne,Semi-aride,27,48,16,0,24,54,13,0,24,54,13,0,24,54,13,0,6,0,0,0,0,0,Inconfortable,0,0,0,0,1,69,41,64,48,38,35,93,59,30,62,73,50,79,95,32,20
