date,city,profil_cotier,densite_urbaine,region_climatique,temp_jour,humidity_jour,wind_speed_jour,precip_jour,temp_jour_lag1,humidity_jour_lag1,wind_speed_jour_lag1,precip_jour_lag1,temp_jour_lag3,humidity_jour_lag3,wind_speed_jour_lag3,precip_jour_lag3,temp_jour_lag7,humidity_jour_lag7,wind_speed_jour_lag7,precip_jour_lag7,mois,Weekend,jour_ferie,vacances_scolaires,ramadan,new_year,Indice d’inconfort,Indice de Vague de Chaleur,Indice de Vague de Froid ,Indice de Pluie Intense,Indice de Tempête,Indice de sécheresse,boissons_fraiches,snacks_sucré,snacks_salé,boissons_chaudes,produits anti_moustiques,produits_jardinage,ustensiles_jetables,creme_solaire,equipement_urgence,lait_et_boissons_laitières,produits_laitiers_frais,fromage,glaces_et_produits_froids,soins_hygiene,soins_hydratants,produits_charbon
2020-04-15,Kairouan,Intérieure,Ville moyenne,Semi-aride,19,71,14,0,20,63,15,0,20,63,15,0,20,63,15,0,4,0,0,0,0,0,Confortable optimal,0,0,0,0,1,54,56,49,71,26,31,35,38,22,73,71,64,42,79,31,18
2020-04-16,Kairouan,Intérieure,Ville moyenne,Semi-aride,20,74,12,0,19,71,14,0,19,71,14,0,19,71,14,0,4,1,0,0,0,0,Confortable optimal,0,0,0,0,1,78,64,64,72,34,46,71,36,26,65,80,53,80,85,30,19
2020-04-17,Kairouan,Intérieure,Ville moyenne,Semi-aride,21,70,12,0,20,74,12,0,20,74,12,0,20,74,12,0,4,0,0,0,0,0,Légèrement inconfortable,0,0,0,0,1,77,53,58,55,31,33,35,44,25,67,83,54,67,81,34,19
2020-04-18,Kairouan,Intérieure,Ville moyenne,Semi-aride,22,69,11,0,21,70,12,0,21,70,12,0,21,70,12,0,4,1,0,0,0,0,Légèrement inconfortable,0,0,0,0,1,97,58,63,71,43,61,76,37,22,68,68,55,63,77,26,17
2020-04-19,Kairouan,Intérieure,Ville moyenne,Semi-aride,22,62,14,0,22,69,11,0,22,69,11,0,22,69,11,0,4,0,0,0,0,0,Légèrement inconfortable,0,0,0,0,1,60,51,50,60,27,30,42,42,23,68,74,55,61,81,33,19
2020-04-20,Kairouan,Intérieure,Ville moyenne,Semi-aride,20,71,19,0,22,62,14,0,22,62,14,0,22,62,14,0,4,0,0,0,0,0,Confortable optimal,0,0,0,0,1,63,57,63,70,28,24,36,40,29,65,65,57,79,69,30,19
2020-04-21,Kairouan,Intérieure,Ville moyenne,Semi-aride,20,54,19,0,20,71,19,0,20,71,19,0,20,71,19,0,4,0,0,0,0,0,Confortable optimal,0,0,0,0,1,60,50,51,63,19,29,35,38,25,73,77,49,69,66,28,20
2020-04-22,Kairouan,Intérieure,Ville moyenne,Semi-aride,17,67,14,0,20,54,19,0,20,54,19,0,20,54,19,0,4,0,0,0,0,0,Confortable frais,0,0,0,0,1,50,52,48,82,20,28,32,32,21,70,58,68,46,70,33,21
2020-04-23,Kairouan,Intérieure,Ville moyenne,Semi-aride,18,67,14,0,17,67,14,0,17,67,14,0,17,67,14,0,4,1,0,0,1,0,Confortable frais,0,0,0,0,1,101,71,59,110,20,49,38,32,25,125,103,95,83,61,33,18
2020-04-24,Kairouan,Intérieure,Ville moyenne,Semi-aride,18,68,9,0,18,67,14,0,18,67,14,0,18,67,14,0,4,0,0,0,1,0,Confortable frais,0,0,0,0,1,96,75,63,108,28,33,41,35,26,109,99,87,68,65,31,19
2020-04-25,Kairouan,Intérieure,Ville moyenne,Semi-aride,20,67,11,0,18,68,9,0,18,68,9,0,18,68,9,0,4,1,0,0,1,0,Confortable optimal,0,0,0,0,1,104,81,57,100,34,63,34,35,21,114,131,86,121,66,33,16
2020-04-26,Kairouan,Intérieure,Ville moyenne,Semi-aride,20,74,12,0,20,67,11,0,20,67,11,0,20,67,11,0,4,0,0,0,1,0,Confortable optimal,0,0,0,0,1,116,89,58,92,32,27,39,42,24,101,90,77,120,83,29,19
2020-04-27,Kairouan,Intérieure,Ville moyenne,Semi-aride,20,70,10,0,20,74,12,0,20,74,12,0,20,74,12,0,4,0,0,0,1,0,Légèrement inconfortable,0,0,0,0,1,89,84,73,79,31,38,39,36,25,94,119,78,145,76,27,17
2020-04-28,Kairouan,Intérieure,Ville moyenne,Semi-aride,21,66,12,0,20,70,10,0,20,70,10,0,20,70,10,0,4,0,0,0,1,0,Légèrement inconfortable,0,0,0,0,1,96,67,62,81,31,35,41,43,21,86,100,75,130,76,29,20
2020-04-29,Kairouan,Intérieure,Ville moyenne,Semi-aride,19,68,16,0,21,66,12,0,21,66,12,0,21,66,12,0,4,0,0,0,1,0,Confortable optimal,0,0,0,0,1,100,81,56,81,20,34,26,37,26,113,93,85,68,75,28,18
2020-04-30,Kairouan,Intérieure,Ville moyenne,Semi-aride,20,55,11,0,19,68,16,0,19,68,16,0,19,68,16,0,4,1,0,0,1,0,Confortable optimal,0,0,0,0,1,104,76,59,95,25,69,39,43,22,123,101,88,124,66,33,17
2020-05-01,Kairouan,Intérieure,Ville moyenne,Semi-aride,22,50,12,0,20,55,11,0,20,55,11,0,20,55,11,0,5,0,1,0,1,0,Confortable optimal,0,0,0,0,1,103,79,60,102,21,61,86,45,28,97,94,74,109,63,30,18
2020-05-02,Kairouan,Intérieure,Ville moyenne,Semi-aride,23,52,12,0,22,50,12,0,22,50,12,0,22,50,12,0,5,1,0,0,1,0,Légèrement inconfortable,0,0,0,0,1,112,73,52,109,33,70,75,52,25,86,121,78,135,74,30,16
2020-05-03,Kairouan,Intérieure,Ville moyenne,Semi-aride,24,49,14,0,23,52,12,0,23,52,12,0,23,52,12,0,5,0,0,0,1,0,Légèrement inconfortable,0,0,0,0,1,111,84,67,102,33,36,83,50,24,106,115,72,140,65,28,21
2020-05-04,Kairouan,Intérieure,Ville moyenne,Semi-aride,23,52,10,0,24,49,14,0,24,49,14,0,24,49,14,0,5,0,0,0,1,0,Légèrement inconfortable,0,0,0,0,1,116,71,61,106,29,32,62,39,23,103,102,82,123,71,26,14
2020-05-05,Kairouan,Intérieure,Ville moyenne,Semi-aride,25,53,12,0,23,52,10,0,23,52,10,0,23,52,10,0,5,0,0,0,1,0,Inconfortable,0,0,0,0,1,88,73,78,89,39,36,64,52,26,97,109,82,120,74,35,18
2020-05-06,Kairouan,Intérieure,Ville moyenne,Semi-aride,27,51,12,0,25,53,12,0,25,53,12,0,25,53,12,0,5,0,0,0,1,0,Inconfortable,0,0,0,0,1,95,72,71,106,42,36,66,45,27,97,98,81,135,73,30,20
2020-05-07,Kairouan,Intérieure,Ville moyenne,Semi-aride,23,62,19,0,27,51,12,0,27,51,12,0,27,51,12,0,5,1,0,0,1,0,Légèrement inconfortable,0,0,0,0,1,106,84,66,97,22,57,78,45,25,92,99,86,133,74,33,16
2020-05-08,Kairouan,Intérieure,Ville moyenne,Semi-aride,22,60,21,0,23,62,19,0,23,62,19,0,23,62,19,0,5,0,0,0,1,0,Légèrement inconfortable,0,0,0,0,1,98,69,63,89,25,28,90,37,30,97,105,81,107,65,43,18
2020-05-09,Kairouan,Intérieure,Ville moyenne,Semi-aride,22,63,16,0,22,60,21,0,22,60,21,0,22,60,21,0,5,1,0,0,1,0,Légèrement inconfortable,0,0,0,0,1,99,75,66,105,30,66,90,48,27,99,122,75,120,60,31,18
2020-05-10,Kairouan,Intérieure,Ville moyenne,Semi-aride,24,65,15,0,22,63,16,0,22,63,16,0,22,63,16,0,5,0,0,0,1,0,Inconfortable,0,0,0,0,1,102,76,63,113,36,41,70,46,19,104,104,74,121,63,26,16
2020-05-11,Kairouan,Intérieure,Ville moyenne,Semi-aride,23,53,16,0,24,65,15,0,24,65,15,0,24,65,15,0,5,0,0,0,1,0,Légèrement inconfortable,0,0,0,0,1,111,87,54,80,34,32,65,39,27,96,108,102,133,57,29,19
2020-05-12,Kairouan,Intérieure,Ville moyenne,Semi-aride,24,46,17,0,23,53,16,0,23,53,16,0,23,53,16,0,5,0,0,0,1,0,Légèrement inconfortable,0,0,0,0,1,101,78,68,96,28,35,69,52,26,100,111,75,119,74,29,21
2020-05-13,Kairouan,Intérieure,Ville moyenne,Semi-aride,26,49,15,0,24,46,17,0,24,46,17,0,24,46,17,0,5,0,0,0,1,0,Inconfortable,0,0,0,0,1,95,63,67,109,35,38,72,46,27,104,106,70,134,79,28,16
2020-05-14,Kairouan,Intérieure,Ville moyenne,Semi-aride,28,42,17,0,26,49,15,0,26,49,15,0,26,49,15,0,5,1,0,0,1,0,Inconfortable,0,0,0,0,1,93,72,74,95,33,53,70,43,27,99,116,66,140,79,24,18
2020-05-15,Kairouan,Intérieure,Ville moyenne,Semi-aride,23,49,17,0,28,42,17,0,28,42,17,0,28,42,17,0,5,0,0,0,1,0,Confortable optimal,0,0,0,0,1,84,75,61,99,24,34,87,53,30,105,109,77,126,64,31,17
2020-05-16,Kairouan,Intérieure,Ville moyenne,Semi-aride,25,54,13,0,23,49,17,0,23,49,17,0,23,49,17,0,5,1,0,0,1,0,Légèrement inconfortable,0,0,0,0,1,107,71,78,117,39,74,111,54,25,112,103,81,121,70,33,21
2020-05-17,Kairouan,Intérieure,Ville moyenne,Semi-aride,23,62,21,0,25,54,13,0,25,54,13,0,25,54,13,0,5,0,0,0,1,0,Légèrement inconfortable,0,0,0,0,1,102,76,55,102,28,29,88,40,31,93,95,82,132,73,38,19
2020-05-18,Kairouan,Intérieure,Ville moyenne,Semi-aride,22,60,24,0,23,62,21,0,23,62,21,0,23,62,21,0,5,0,0,0,1,0,Légèrement inconfortable,0,0,0,0,1,94,70,54,111,23,23,73,48,29,104,99,72,108,66,44,17
2020-05-19,Kairouan,Intérieure,Ville moyenne,Semi-aride,21,53,16,0,22,60,24,0,22,60,24,0,22,60,24,0,5,0,0,0,1,0,Confortable optimal,0,0,0,0,1,104,68,65,116,18,36,73,37,33,103,114,70,118,67,35,20
2020-05-20,Kairouan,Intérieure,Ville moyenne,Semi-aride,24,43,17,0,21,53,16,0,21,53,16,0,21,53,16,0,5,0,0,0,1,0,Légèrement inconfortable,0,0,0,0,1,112,76,59,111,25,39,77,45,26,112,114,79,122,61,29,19
2020-05-21,Kairouan,Intérieure,Ville moyenne,Semi-aride,23,45,18,0,24,43,17,0,24,43,17,0,24,43,17,0,5,1,0,0,1,0,Confortable optimal,0,0,0,0,1,106,72,59,87,22,56,88,49,23,111,108,84,130,58,29,19
2020-05-22,Kairouan,Intérieure,Ville moyenne,Semi-aride,23,50,14,0,23,45,18,0,23,45,18,0,23,45,18,0,5,0,0,0,1,0,Légèrement inconfortable,0,0,0,0,1,96,82,59,109,32,37,77,45,16,84,101,86,133,63,30,19
2020-05-23,Kairouan,Intérieure,Ville moyenne,Semi-aride,22,55,12,0,23,50,14,0,23,50,14,0,23,50,14,0,5,1,0,0,1,0,Légèrement inconfortable,0,0,0,0,1,94,67,67,94,30,58,71,41,29,107,107,81,115,52,32,18
2020-05-24,Kairouan,Intérieure,Ville moyenne,Semi-aride,24,47,12,0,22,55,12,0,22,55,12,0,22,55,12,0,5,0,1,0,0,0,Légèrement inconfortable,0,0,0,0,1,73,53,51,52,30,54,95,53,28,68,65,59,63,69,37,19
2020-05-25,Kairouan,Intérieure,Ville moyenne,Semi-aride,23,50,13,0,24,47,12,0,24,47,12,0,24,47,12,0,5,0,1,0,0,0,Légèrement inconfortable,0,0,0,0,1,71,48,54,63,30,55,84,49,25,70,70,54,75,71,25,17
2020-05-26,Kairouan,Intérieure,Ville moyenne,Semi-aride,23,57,15,0,23,50,13,0,23,50,13,0,23,50,13,0,5,0,1,0,0,0,Légèrement inconfortable,0,0,0,0,1,81,55,49,63,32,56,76,46,26,62,86,60,70,66,31,17
2020-05-27,Kairouan,Intérieure,Ville moyenne,Semi-aride,22,55,17,0,23,57,15,0,23,57,15,0,23,57,15,0,5,0,0,0,0,0,Légèrement inconfortable,0,0,0,0,1,62,53,48,66,24,33,88,44,29,67,78,58,74,62,31,20
2020-05-28,Kairouan,Intérieure,Ville moyenne,Semi-aride,21,52,13,0,22,55,17,0,22,55,17,0,22,55,17,0,5,1,0,0,0,0,Confortable optimal,0,0,0,0,1,71,58,49,60,22,74,85,39,23,74,73,49,58,65,29,18
2020-05-29,Kairouan,Intérieure,Ville moyenne,Semi-aride,23,54,15,0,21,52,13,0,21,52,13,0,21,52,13,0,5,0,0,0,0,0,Légèrement inconfortable,0,0,0,0,1,73,48,55,70,24,35,81,48,28,62,74,47,63,68,30,19
2020-05-30,Kairouan,Intérieure,Ville moyenne,Semi-aride,23,63,12,0,23,54,15,0,23,54,15,0,23,54,15,0,5,1,0,0,0,0,Légèrement inconfortable,0,0,0,0,1,90,58,50,49,38,68,89,49,24,65,74,54,77,68,28,20
2020-05-31,Kairouan,Intérieure,Ville moyenne,Semi-aride,22,61,14,0,23,63,12,0,23,63,12,0,23,63,12,0,5,0,0,0,0,0,Légèrement inconfortable,0,0,0,0,1,72,52,51,65,28,38,71,42,25,63,66,49,71,77,30,20
2020-06-01,Kairouan,Intérieure,Ville moyenne,Semi-aride,22,64,16,0,22,61,14,0,22,61,14,0,22,61,14,0,6,0,0,0,0,0,Légèrement inconfortable,0,0,0,0,1,72,46,48,63,33,33,75,48,29,64,72,53,70,78,27,19
2020-06-02,Kairouan,Intérieure,Ville moyenne,Semi-aride,22,60,12,0,22,64,16,0,22,64,16,0,22,64,16,0,6,0,0,0,0,0,Légèrement inconfortable,0,0,0,0,1,67,46,47,56,37,39,84,40,19,70,73,56,78,77,31,19
2020-06-03,Kairouan,Intérieure,Ville moyenne,Semi-aride,24,54,13,0,22,60,12,0,22,60,12,0,22,60,12,0,6,0,0,0,0,0,Légèrement inconfortable,0,0,0,0,1,74,51,54,48,30,33,90,47,24,71,72,60,64,75,30,26
2020-06-04,Kairouan,Intérieure,Ville moyenne,Semi-aride,27,48,16,0,24,54,13,0,24,54,13,0,24,54,13,0,6,1,0,0,0,0,Inconfortable,0,0,0,0,1,94,58,65,57,28,59,78,56,28,67,70,58,76,91,29,33
