date,city,profil_cotier,densite_urbaine,region_climatique,temp_jour,humidity_jour,wind_speed_jour,precip_jour,temp_jour_lag1,humidity_jour_lag1,wind_speed_jour_lag1,precip_jour_lag1,temp_jour_lag3,humidity_jour_lag3,wind_speed_jour_lag3,precip_jour_lag3,temp_jour_lag7,humidity_jour_lag7,wind_speed_jour_lag7,precip_jour_lag7,mois,Weekend,jour_ferie,vacances_scolaires,ramadan,new_year,Indice d’inconfort,Indice de Vague de Chaleur,Indice de Vague de Froid ,Indice de Pluie Intense,Indice de Tempête,Indice de sécheresse,boissons_fraiches,snacks_sucré,snacks_salé,boissons_chaudes,produits anti_moustiques,produits_jardinage,ustensiles_jetables,creme_solaire,equipement_urgence,lait_et_boissons_laitières,produits_laitiers_frais,fromage,glaces_et_produits_froids,soins_hygiene,soins_hydratants,produits_charbon
2020-04-04,Siliana,Intérieure,Petite ville,Semi-aride,15,66,16,0,14,81,14,0,14,81,14,0,14,81,14,0,4,0,0,0,0,0,Confortable frais,0,0,0,0,1,40,43,51,89,11,38,22,26,26,67,61,52,40,68,33,16
2020-04-05,Siliana,Intérieure,Petite ville,Semi-aride,15,63,10,0,15,66,16,0,15,66,16,0,15,66,16,0,4,1,0,0,0,0,Confortable frais,0,0,0,0,1,48,53,54,76,11,75,45,20,18,77,61,63,41,74,31,19
2020-04-06,Siliana,Intérieure,Petite ville,Semi-aride,15,63,9,0,15,63,10,0,15,63,10,0,15,63,10,0,4,0,0,0,0,0,Confortable frais,0,0,0,0,1,40,43,47,77,12,45,23,20,21,76,65,62,37,72,28,19
2020-04-07,Siliana,Intérieure,Petite ville,Semi-aride,15,65,10,0,15,63,9,0,15,63,9,0,15,63,9,0,4,1,0,0,0,0,Confortable frais,0,0,0,0,1,49,51,56,80,12,64,45,25,19,73,62,51,39,73,31,20
2020-04-08,Siliana,Intérieure,Petite ville,Semi-aride,15,71,10,0,15,65,10,0,15,65,10,0,15,65,10,0,4,0,0,0,0,0,Confortable frais,0,0,0,0,1,38,59,58,75,13,36,22,24,20,81,65,50,48,69,32,15
2020-04-09,Siliana,Intérieure,Petite ville,Semi-aride,16,68,10,0,15,71,10,0,15,71,10,0,15,71,10,0,4,0,1,0,0,0,Confortable frais,0,0,0,0,1,47,46,55,52,14,69,37,29,23,69,61,56,39,77,30,19
2020-04-10,Siliana,Intérieure,Petite ville,Semi-aride,17,65,12,0,16,68,10,0,16,68,10,0,16,68,10,0,4,0,0,0,0,0,Confortable frais,0,0,0,0,1,45,45,51,72,14,42,27,27,21,74,66,59,39,78,30,17
2020-04-11,Siliana,Intérieure,Petite ville,Semi-aride,17,67,11,0,17,65,12,0,17,65,12,0,17,65,12,0,4,0,0,0,0,0,Confortable frais,0,0,0,0,1,34,57,47,69,15,45,29,31,20,75,67,62,46,76,35,21
2020-04-12,Siliana,Intérieure,Petite ville,Semi-aride,17,60,12,0,17,67,11,0,17,67,11,0,17,67,11,0,4,1,0,0,0,0,Confortable frais,0,0,0,0,1,56,50,59,77,17,78,41,31,20,74,63,61,43,68,33,18
2020-04-13,Siliana,Intérieure,Petite ville,Semi-aride,18,62,18,0,17,60,12,0,17,60,12,0,17,60,12,0,4,0,0,0,0,0,Confortable frais,0,0,0,0,1,40,51,41,66,16,35,23,27,23,80,62,61,41,80,30,22
2020-04-14,Siliana,Intérieure,Petite ville,Semi-aride,20,63,15,0,18,62,18,0,18,62,18,0,18,62,18,0,4,1,0,0,0,0,Confortable optimal,0,0,0,0,1,64,53,52,47,23,66,57,32,20,55,62,53,62,76,35,20
2020-04-15,Siliana,Intérieure,Petite ville,Semi-aride,19,71,14,0,20,63,15,0,20,63,15,0,20,63,15,0,4,0,0,0,0,0,Confortable optimal,0,0,0,0,1,43,64,56,56,21,37,24,30,19,80,65,55,50,68,28,18
2020-04-16,Siliana,Intérieure,Petite ville,Semi-aride,20,74,12,0,19,71,14,0,19,71,14,0,19,71,14,0,4,0,0,0,0,0,Confortable optimal,0,0,0,0,1,59,54,53,55,28,42,29,30,20,70,73,54,75,78,28,21
2020-04-17,Siliana,Intérieure,Petite ville,Semi-aride,21,70,12,0,20,74,12,0,20,74,12,0,20,74,12,0,4,0,0,0,0,0,Légèrement inconfortable,0,0,0,0,1,60,56,43,44,30,46,28,37,21,70,80,45,77,74,26,20
2020-04-18,Siliana,Intérieure,Petite ville,Semi-aride,22,69,11,0,21,70,12,0,21,70,12,0,21,70,12,0,4,0,0,0,0,0,Légèrement inconfortable,0,0,0,0,1,65,48,62,52,31,58,31,36,19,68,77,50,71,68,33,16
2020-04-19,Siliana,Intérieure,Petite ville,Semi-aride,22,62,14,0,22,69,11,0,22,69,11,0,22,69,11,0,4,1,0,0,0,0,Légèrement inconfortable,0,0,0,0,1,69,57,55,50,27,85,68,33,18,75,70,50,75,73,35,16
2020-04-20,Siliana,Intérieure,Petite ville,Semi-aride,20,71,19,0,22,62,14,0,22,62,14,0,22,62,14,0,4,0,0,0,0,0,Confortable optimal,0,0,0,0,1,50,57,55,50,23,40,25,37,24,76,77,53,84,75,33,17
2020-04-21,Siliana,Intérieure,Petite ville,Semi-aride,20,54,19,0,20,71,19,0,20,71,19,0,20,71,19,0,4,1,0,0,0,0,Confortable optimal,0,0,0,0,1,66,54,58,62,17,61,51,28,22,65,70,50,64,71,30,15
2020-04-22,Siliana,Intérieure,Petite ville,Semi-aride,17,67,14,0,20,54,19,0,20,54,19,0,20,54,19,0,4,0,0,0,0,0,Confortable frais,0,0,0,0,1,35,45,51,66,20,38,24,27,24,82,54,68,39,74,35,19
2020-04-23,Siliana,Intérieure,Petite ville,Semi-aride,18,67,14,0,17,67,14,0,17,67,14,0,17,67,14,0,4,0,0,0,1,0,Confortable frais,0,0,0,0,1,81,64,58,98,21,41,29,28,22,137,87,83,70,60,32,14
2020-04-24,Siliana,Intérieure,Petite ville,Semi-aride,18,68,9,0,18,67,14,0,18,67,14,0,18,67,14,0,4,0,0,0,1,0,Confortable frais,0,0,0,0,1,97,76,61,91,23,48,33,28,21,116,79,97,72,68,30,20
2020-04-25,Siliana,Intérieure,Petite ville,Semi-aride,20,67,11,0,18,68,9,0,18,68,9,0,18,68,9,0,4,0,0,0,1,0,Confortable optimal,0,0,0,0,1,102,65,58,97,27,48,31,33,20,104,117,91,132,74,30,18
2020-04-26,Siliana,Intérieure,Petite ville,Semi-aride,20,74,12,0,20,67,11,0,20,67,11,0,20,67,11,0,4,1,0,0,1,0,Confortable optimal,0,0,0,0,1,98,82,69,97,23,63,33,30,17,103,122,85,154,72,25,18
2020-04-27,Siliana,Intérieure,Petite ville,Semi-aride,20,70,10,0,20,74,12,0,20,74,12,0,20,74,12,0,4,0,0,0,1,0,Légèrement inconfortable,0,0,0,0,1,89,69,78,103,31,43,30,30,19,99,121,65,140,69,27,19
2020-04-28,Siliana,Intérieure,Petite ville,Semi-aride,21,66,12,0,20,70,10,0,20,70,10,0,20,70,10,0,4,1,0,0,1,0,Légèrement inconfortable,0,0,0,0,1,103,60,58,112,26,96,34,35,22,103,106,80,125,65,28,18
2020-04-29,Siliana,Intérieure,Petite ville,Semi-aride,19,68,16,0,21,66,12,0,21,66,12,0,21,66,12,0,4,0,0,0,1,0,Confortable optimal,0,0,0,0,1,85,69,60,93,19,50,30,30,27,108,101,78,70,71,30,19
2020-04-30,Siliana,Intérieure,Petite ville,Semi-aride,20,55,11,0,19,68,16,0,19,68,16,0,19,68,16,0,4,0,0,0,1,0,Confortable optimal,0,0,0,0,1,100,79,62,96,23,48,39,29,20,112,102,94,117,66,32,15
2020-05-01,Siliana,Intérieure,Petite ville,Semi-aride,22,50,12,0,20,55,11,0,20,55,11,0,20,55,11,0,5,0,1,0,1,0,Confortable optimal,0,0,0,0,1,104,77,60,86,27,66,82,33,17,106,100,73,126,63,30,19
2020-05-02,Siliana,Intérieure,Petite ville,Semi-aride,23,52,12,0,22,50,12,0,22,50,12,0,22,50,12,0,5,0,0,0,1,0,Légèrement inconfortable,0,0,0,0,1,96,69,56,95,22,52,82,40,17,95,113,69,152,73,26,21
2020-05-03,Siliana,Intérieure,Petite ville,Semi-aride,24,49,14,0,23,52,12,0,23,52,12,0,23,52,12,0,5,1,0,0,1,0,Légèrement inconfortable,0,0,0,0,1,102,82,62,91,24,80,79,42,21,107,112,84,118,69,32,20
2020-05-04,Siliana,Intérieure,Petite ville,Semi-aride,23,52,10,0,24,49,14,0,24,49,14,0,24,49,14,0,5,0,0,0,1,0,Légèrement inconfortable,0,0,0,0,1,96,82,59,89,24,49,76,30,20,105,113,90,132,59,30,18
2020-05-05,Siliana,Intérieure,Petite ville,Semi-aride,25,53,12,0,23,52,10,0,23,52,10,0,23,52,10,0,5,1,0,0,1,0,Inconfortable,0,0,0,0,1,98,68,84,109,26,101,90,43,18,102,107,62,158,67,36,19
2020-05-06,Siliana,Intérieure,Petite ville,Semi-aride,27,51,12,0,25,53,12,0,25,53,12,0,25,53,12,0,5,0,0,0,1,0,Inconfortable,0,0,0,0,1,114,68,70,94,36,52,74,52,19,99,112,72,115,76,30,16
2020-05-07,Siliana,Intérieure,Petite ville,Semi-aride,23,62,19,0,27,51,12,0,27,51,12,0,27,51,12,0,5,0,0,0,1,0,Légèrement inconfortable,0,0,0,0,1,94,82,67,100,23,39,86,33,25,106,109,91,118,66,30,18
2020-05-08,Siliana,Intérieure,Petite ville,Semi-aride,22,60,21,0,23,62,19,0,23,62,19,0,23,62,19,0,5,0,0,0,1,0,Légèrement inconfortable,0,0,0,0,1,95,74,57,105,21,35,67,33,23,92,97,82,122,66,42,16
2020-05-09,Siliana,Intérieure,Petite ville,Semi-aride,22,63,16,0,22,60,21,0,22,60,21,0,22,60,21,0,5,0,0,0,1,0,Légèrement inconfortable,0,0,0,0,1,99,70,62,106,25,43,87,38,22,103,117,83,121,75,31,19
2020-05-10,Siliana,Intérieure,Petite ville,Semi-aride,24,65,15,0,22,63,16,0,22,63,16,0,22,63,16,0,5,1,0,0,1,0,Inconfortable,0,0,0,0,1,94,76,62,100,33,81,78,38,20,90,110,81,126,64,26,19
2020-05-11,Siliana,Intérieure,Petite ville,Semi-aride,23,53,16,0,24,65,15,0,24,65,15,0,24,65,15,0,5,0,0,0,1,0,Légèrement inconfortable,0,0,0,0,1,102,76,63,81,22,45,89,28,18,108,108,86,137,72,32,19
2020-05-12,Siliana,Intérieure,Petite ville,Semi-aride,24,46,17,0,23,53,16,0,23,53,16,0,23,53,16,0,5,1,0,0,1,0,Légèrement inconfortable,0,0,0,0,1,89,67,63,100,22,79,72,37,26,117,127,75,130,66,33,17
2020-05-13,Siliana,Intérieure,Petite ville,Semi-aride,26,49,15,0,24,46,17,0,24,46,17,0,24,46,17,0,5,0,0,0,1,0,Inconfortable,0,0,0,0,1,102,68,71,89,30,50,83,46,18,98,108,86,122,77,31,19
2020-05-14,Siliana,Intérieure,Petite ville,Semi-aride,28,42,17,0,26,49,15,0,26,49,15,0,26,49,15,0,5,0,0,0,1,0,Inconfortable,0,0,0,0,1,91,68,78,90,25,39,89,49,24,97,124,90,100,85,31,20
2020-05-15,Siliana,Intérieure,Petite ville,Semi-aride,23,49,17,0,28,42,17,0,28,42,17,0,28,42,17,0,5,0,0,0,1,0,Confortable optimal,0,0,0,0,1,109,77,62,108,24,32,75,37,24,91,104,83,144,68,25,20
2020-05-16,Siliana,Intérieure,Petite ville,Semi-aride,25,54,13,0,23,49,17,0,23,49,17,0,23,49,17,0,5,0,0,0,1,0,Légèrement inconfortable,0,0,0,0,1,92,65,67,97,25,49,93,43,23,103,109,78,125,66,27,16
2020-05-17,Siliana,Intérieure,Petite ville,Semi-aride,23,62,21,0,25,54,13,0,25,54,13,0,25,54,13,0,5,1,0,0,1,0,Légèrement inconfortable,0,0,0,0,1,87,70,50,85,20,66,76,32,24,95,99,81,132,64,40,23
2020-05-18,Siliana,Intérieure,Petite ville,Semi-aride,22,60,24,0,23,62,21,0,23,62,21,0,23,62,21,0,5,0,0,0,1,0,Légèrement inconfortable,0,0,0,0,1,103,75,59,108,20,31,61,32,24,97,105,79,108,71,47,18
2020-05-19,Siliana,Intérieure,Petite ville,Semi-aride,21,53,16,0,22,60,24,0,22,60,24,0,22,60,24,0,5,1,0,0,1,0,Confortable optimal,0,0,0,0,1,109,77,59,93,17,70,81,31,25,97,104,74,118,69,28,17
2020-05-20,Siliana,Intérieure,Petite ville,Semi-aride,24,43,17,0,21,53,16,0,21,53,16,0,21,53,16,0,5,0,0,0,1,0,Légèrement inconfortable,0,0,0,0,1,103,76,63,101,20,45,76,42,22,95,117,77,128,62,22,19
2020-05-21,Siliana,Intérieure,Petite ville,Semi-aride,23,45,18,0,24,43,17,0,24,43,17,0,24,43,17,0,5,0,0,0,1,0,Confortable optimal,0,0,0,0,1,101,72,59,98,20,40,86,29,23,100,112,86,122,65,32,18
2020-05-22,Siliana,Intérieure,Petite ville,Semi-aride,23,50,14,0,23,45,18,0,23,45,18,0,23,45,18,0,5,0,0,0,1,0,Légèrement inconfortable,0,0,0,0,1,106,74,61,88,26,41,81,36,19,125,97,97,139,68,27,18
2020-05-23,Siliana,Intérieure,Petite ville,Semi-aride,22,55,12,0,23,50,14,0,23,50,14,0,23,50,14,0,5,0,0,0,1,0,Légèrement inconfortable,0,0,0,0,1,97,78,54,93,23,49,77,40,18,100,103,73,134,71,30,18
2020-05-24,Siliana,Intérieure,Petite ville,Semi-aride,24,47,12,0,22,55,12,0,22,55,12,0,22,55,12,0,5,1,1,0,0,0,Légèrement inconfortable,0,0,0,0,1,85,62,65,65,28,102,98,33,22,71,72,54,67,65,32,19
2020-05-25,Siliana,Intérieure,Petite ville,Semi-aride,23,50,13,0,24,47,12,0,24,47,12,0,24,47,12,0,5,0,1,0,0,0,Légèrement inconfortable,0,0,0,0,1,62,49,45,55,24,65,91,38,17,58,70,51,72,62,25,15
2020-05-26,Siliana,Intérieure,Petite ville,Semi-aride,23,57,15,0,23,50,13,0,23,50,13,0,23,50,13,0,5,1,1,0,0,0,Légèrement inconfortable,0,0,0,0,1,79,63,59,68,29,98,91,35,20,57,76,57,70,71,29,20
2020-05-27,Siliana,Intérieure,Petite ville,Semi-aride,22,55,17,0,23,57,15,0,23,57,15,0,23,57,15,0,5,0,0,0,0,0,Légèrement inconfortable,0,0,0,0,1,47,51,47,53,22,44,68,32,26,73,78,57,73,64,26,19
2020-05-28,Siliana,Intérieure,Petite ville,Semi-aride,21,52,13,0,22,55,17,0,22,55,17,0,22,55,17,0,5,0,0,0,0,0,Confortable optimal,0,0,0,0,1,49,48,55,63,24,46,82,32,22,63,69,55,70,64,32,16
2020-05-29,Siliana,Intérieure,Petite ville,Semi-aride,23,54,15,0,21,52,13,0,21,52,13,0,21,52,13,0,5,0,0,0,0,0,Légèrement inconfortable,0,0,0,0,1,45,56,49,57,23,53,80,38,22,64,63,53,69,72,32,15
2020-05-30,Siliana,Intérieure,Petite ville,Semi-aride,23,63,12,0,23,54,15,0,23,54,15,0,23,54,15,0,5,0,0,0,0,0,Légèrement inconfortable,0,0,0,0,1,58,52,49,46,36,44,72,36,18,58,70,56,73,77,27,16
2020-05-31,Siliana,Intérieure,Petite ville,Semi-aride,22,61,14,0,23,63,12,0,23,63,12,0,23,63,12,0,5,1,0,0,0,0,Légèrement inconfortable,0,0,0,0,1,80,58,57,58,28,70,95,40,20,60,70,56,70,78,29,18
2020-06-01,Siliana,Intérieure,Petite ville,Semi-aride,22,64,16,0,22,61,14,0,22,61,14,0,22,61,14,0,6,0,0,0,0,0,Légèrement inconfortable,0,0,0,0,1,54,45,42,55,29,45,79,40,26,71,69,57,71,88,27,24
2020-06-02,Siliana,Intérieure,Petite ville,Semi-aride,22,60,12,0,22,64,16,0,22,64,16,0,22,64,16,0,6,1,0,0,0,0,Légèrement inconfortable,0,0,0,0,1,63,55,53,58,26,88,85,37,21,70,68,49,77,72,26,28
2020-06-03,Siliana,Intérieure,Petite ville,Semi-aride,24,54,13,0,22,60,12,0,22,60,12,0,22,60,12,0,6,0,0,0,0,0,Légèrement inconfortable,0,0,0,0,1,61,50,46,56,30,48,86,25,18,58,74,53,62,79,36,19
2020-06-04,Siliana,Intérieure,Petite ville,Semi-aride,27,48,16,0,24,54,13,0,24,54,13,0,24,54,13,0,6,0,0,0,0,0,Inconfortable,0,0,0,0,1,66,46,61,44,33,48,97,54,24,79,80,53,79,83,31,19
2020-06-05,Siliana,Intérieure,Petite ville,Semi-aride,25,50,20,0,27,48,16,0,27,48,16,0,27,48,16,0,6,0,0,0,0,0,Légèrement inconfortable,0,0,0,0,1,61,44,64,49,26,43,89,42,27,66,67,50,65,80,29,24
2020-06-06,Siliana,Intérieure,Petite ville,Semi-aride,25,46,13,0,25,50,20,0,25,50,20,0,25,50,20,0,6,0,0,0,0,0,Légèrement inconfortable,0,0,0,0,1,65,38,66,53,25,53,85,42,21,64,82,48,63,81,34,22
